Timestamp,Application,octets(kbps),octets
27-02-2019,bing,4199.625,34403328
27-02-2019,atlassolutions,2634.820313,21584448
27-02-2019,appnexus,396.8085938,3250656
27-02-2019,google_gen,1150984.811,9428867570
27-02-2019,sharepoint_online,564.9960938,4628448
27-02-2019,google_ads,739203.3314,6055553691
27-02-2019,advertising_com,6517.019531,53387424
27-02-2019,everest_tech,4576.078125,37487232
27-02-2019,mozilla,740374.3239,6065146461
27-02-2019,bootstrapcdn,2937.832031,24066720
27-02-2019,cloudflare,361.828125,2964096
27-02-2019,youtube,455379792.6,3.73047E+12
27-02-2019,indexexchange,305.8945313,2505888
27-02-2019,facebook,436382.0508,3574841760
28-02-2019,facebook,436382.0508,3574841760
28-02-2019,indexexchange,305.8945313,2505888
28-02-2019,rlcdn,667.3007813,5466528
28-02-2019,optimizely,37391.51953,306311328
28-02-2019,bing,4199.625,34403328
28-02-2019,ntp,32.0625,262656
28-02-2019,yahoo,23847.99609,195362784
28-02-2019,bootstrapcdn,2937.832031,24066720
28-02-2019,mediamath,1886.132813,15451200
28-02-2019,everest_tech,4576.078125,37487232
28-02-2019,taboola,1898.085938,15549120
28-02-2019,yahoo_search,21953.70703,179844768
28-02-2019,firefox_update,101597.8213,832289352
28-02-2019,google_ads,752480.6068,6164321131
28-02-2019,bidswitch,1092.585938,8950464
28-02-2019,dns,2047119.807,16770005457
28-02-2019,gstatic,280773,2300092416
28-02-2019,nielsen,552.4453125,4525632
28-02-2019,google_tags,65441.49609,536096736
28-02-2019,youtube,455393324.4,3.73058E+12
28-02-2019,google_accounts,44812.96875,367107840
28-02-2019,microsoft,35244.59766,288723744
28-02-2019,windowslive,4851.667969,39744864
28-02-2019,skype,74891.49609,613511136
28-02-2019,teads,49454.15625,405128448
28-02-2019,cloudflare,361.828125,2964096
28-02-2019,akamai,4832.261719,39585888
28-02-2019,mozilla,758343.5422,6212350298
28-02-2019,tcp,5425.965576,44449510
28-02-2019,salesforce,3451611.341,28275600105
28-02-2019,advertising_com,6517.019531,53387424
28-02-2019,turn,476.015625,3899520
28-02-2019,google_analytics,10105.34766,82783008
28-02-2019,atlassolutions,2634.820313,21584448
28-02-2019,tidaltv,334.0546875,2736576
28-02-2019,adobe,43973.19141,360228384
28-02-2019,appnexus,396.8085938,3250656
28-02-2019,new_relic,1831207.169,15001249131
28-02-2019,aol_one,10612.26563,86935680
28-02-2019,office365,96747.60938,792556416
28-02-2019,outbrain,22238.33203,182176416
28-02-2019,amazon,30299.66016,248214816
28-02-2019,ocsp,32312.88721,264707172
28-02-2019,krux,23251.32422,190474848
28-02-2019,lkqd,24948.98438,204382080
28-02-2019,https,17227271.23,1.41126E+11
28-02-2019,moat,2117.109375,17343360
28-02-2019,google_gen,1164280.542,9537786204
28-02-2019,linkedin,708.0117188,5800032
28-02-2019,scorecardresearch,5320.265625,43583616
28-02-2019,unknown,195878.8384,1604639444
28-02-2019,sharepoint_online,564.9960938,4628448
28-02-2019,http2,22084.69922,180917856
01-03-2019,aol_one,10612.26563,86935680
01-03-2019,firefox_update,103988.0439,851870056
01-03-2019,linkedin,708.0117188,5800032
01-03-2019,skype,74891.49609,613511136
01-03-2019,atlassolutions,2634.820313,21584448
01-03-2019,http2,22084.69922,180917856
01-03-2019,tidaltv,334.0546875,2736576
01-03-2019,turn,476.015625,3899520
01-03-2019,rlcdn,667.3007813,5466528
01-03-2019,ntp,32.0625,262656
01-03-2019,google_accounts,44812.96875,367107840
01-03-2019,yahoo,23847.99609,195362784
01-03-2019,indexexchange,305.8945313,2505888
01-03-2019,facebook,436382.0508,3574841760
01-03-2019,microsoft,35244.59766,288723744
01-03-2019,office365,96747.60938,792556416
01-03-2019,lkqd,24948.98438,204382080
01-03-2019,tcp,5652.762207,46307428
01-03-2019,ocsp,32398.20703,265406112
01-03-2019,everest_tech,4576.078125,37487232
01-03-2019,cloudflare,361.828125,2964096
01-03-2019,sharepoint_online,564.9960938,4628448
01-03-2019,krux,23251.32422,190474848
01-03-2019,adobe,43973.19141,360228384
01-03-2019,akamai,4832.261719,39585888
01-03-2019,appnexus,396.8085938,3250656
01-03-2019,windowslive,4851.667969,39744864
01-03-2019,nielsen,552.4453125,4525632
01-03-2019,amazon,30299.66016,248214816
01-03-2019,https,17745915.18,1.45375E+11
01-03-2019,new_relic,1937983.613,15875961761
01-03-2019,outbrain,22238.33203,182176416
01-03-2019,dns,2101928.082,17218994847
01-03-2019,advertising_com,6517.019531,53387424
01-03-2019,mediamath,1886.132813,15451200
01-03-2019,youtube,455406996.6,3.73069E+12
01-03-2019,google_gen,1177921.068,9649529389
01-03-2019,scorecardresearch,5320.265625,43583616
01-03-2019,mozilla,774053.2363,6341044112
01-03-2019,unknown,208308.0935,1706459902
01-03-2019,salesforce,3656942.488,29957672859
01-03-2019,yahoo_search,21953.70703,179844768
01-03-2019,moat,2117.109375,17343360
01-03-2019,google_ads,765785.0503,6273311132
01-03-2019,teads,49454.15625,405128448
01-03-2019,google_tags,65441.49609,536096736
01-03-2019,optimizely,37391.51953,306311328
01-03-2019,google_analytics,10105.34766,82783008
01-03-2019,taboola,1898.085938,15549120
01-03-2019,gstatic,280773,2300092416
01-03-2019,bidswitch,1092.585938,8950464
01-03-2019,bootstrapcdn,2937.832031,24066720
01-03-2019,bing,4199.625,34403328
02-03-2019,indexexchange,304.8323975,2497187
02-03-2019,appnexus,395.4307861,3239369
02-03-2019,turn,474.362793,3885980
02-03-2019,https,18202009.5,1.49111E+11
02-03-2019,unknown,212740.0533,1742766517
02-03-2019,optimizely,37261.68787,305247747
02-03-2019,krux,23170.59045,189813477
02-03-2019,tidaltv,332.8947754,2727074
02-03-2019,amazon,30194.453,247352959
02-03-2019,everest_tech,4560.188965,37357068
02-03-2019,adobe,43820.50671,358977591
02-03-2019,bing,4185.042969,34283872
02-03-2019,ocsp,32473.33496,266021560
02-03-2019,office365,96411.68018,789804484
02-03-2019,cloudflare,360.5717773,2953804
02-03-2019,new_relic,2036159.995,16680222677
02-03-2019,atlassolutions,2625.671631,21509502
02-03-2019,linkedin,705.5533447,5779893
02-03-2019,google_analytics,10070.25964,82495567
02-03-2019,sharepoint_online,563.0343018,4612377
02-03-2019,firefox_update,106001.9818,868368235
02-03-2019,windowslive,4834.821899,39606861
02-03-2019,scorecardresearch,5301.79248,43432284
02-03-2019,salesforce,3849862.033,31538069775
02-03-2019,http2,22008.01624,180289669
02-03-2019,outbrain,22161.1156,181543859
02-03-2019,skype,74631.45618,611380889
02-03-2019,gstatic,279798.0938,2292105984
02-03-2019,ntp,31.95117188,261744
02-03-2019,bidswitch,1088.792236,8919386
02-03-2019,google_tags,65214.26868,534235289
02-03-2019,bootstrapcdn,2927.631226,23983155
02-03-2019,google_gen,1190391.241,9751685046
02-03-2019,teads,49282.44043,403721752
02-03-2019,taboola,1891.495361,15495130
02-03-2019,akamai,4815.483032,39448437
02-03-2019,google_accounts,44657.36816,365833160
02-03-2019,tcp,5770.999146,47276025
02-03-2019,moat,2109.758301,17283140
02-03-2019,microsoft,35122.22058,287721231
02-03-2019,google_ads,776151.8119,6358235643
02-03-2019,yahoo_search,21877.47888,179220307
02-03-2019,nielsen,550.5270996,4509918
02-03-2019,rlcdn,664.9837646,5447547
02-03-2019,mozilla,788923.2146,6462858974
02-03-2019,mediamath,1879.58374,15397550
02-03-2019,lkqd,24862.35596,203672420
02-03-2019,aol_one,10575.41748,86633820
02-03-2019,youtube,453839236.1,3.71785E+12
02-03-2019,dns,2148797.465,17602948830
02-03-2019,advertising_com,6494.390991,53202051
02-03-2019,facebook,434866.8353,3562429115
02-03-2019,yahoo,23765.19055,194684441
03-03-2019,everest_tech,4576.078125,37487232
03-03-2019,optimizely,37391.51953,306311328
03-03-2019,windowslive,4851.667969,39744864
03-03-2019,outbrain,22238.33203,182176416
03-03-2019,linkedin,708.0117188,5800032
03-03-2019,google_analytics,10105.34766,82783008
03-03-2019,office365,96747.60938,792556416
03-03-2019,gstatic,280773,2300092416
03-03-2019,microsoft,35244.59766,288723744
03-03-2019,tidaltv,334.0546875,2736576
03-03-2019,teads,49454.15625,405128448
03-03-2019,taboola,1898.085938,15549120
03-03-2019,appnexus,396.8085938,3250656
03-03-2019,dns,2209185.678,18097649072
03-03-2019,nielsen,552.4453125,4525632
03-03-2019,moat,2117.109375,17343360
03-03-2019,unknown,214735.0281,1759109350
03-03-2019,scorecardresearch,5320.265625,43583616
03-03-2019,new_relic,2148863.909,17603493145
03-03-2019,https,18781525.15,1.53858E+11
03-03-2019,lkqd,24948.98438,204382080
03-03-2019,cloudflare,361.828125,2964096
03-03-2019,bing,4199.625,34403328
03-03-2019,google_accounts,44812.96875,367107840
03-03-2019,mozilla,806740.5022,6608818194
03-03-2019,advertising_com,6517.019531,53387424
03-03-2019,youtube,455434425.7,3.73092E+12
03-03-2019,bootstrapcdn,2937.832031,24066720
03-03-2019,facebook,436382.0508,3574841760
03-03-2019,indexexchange,305.8945313,2505888
03-03-2019,sharepoint_online,564.9960938,4628448
03-03-2019,yahoo,23847.99609,195362784
03-03-2019,amazon,30299.66016,248214816
03-03-2019,bidswitch,1092.585938,8950464
03-03-2019,google_ads,791709.8047,6485686720
03-03-2019,skype,74891.49609,613511136
03-03-2019,rlcdn,667.3007813,5466528
03-03-2019,atlassolutions,2634.820313,21584448
03-03-2019,salesforce,4069891.263,33340549225
03-03-2019,adobe,43973.19141,360228384
03-03-2019,google_gen,1211439.981,9924116321
03-03-2019,http2,22084.69922,180917856
03-03-2019,ocsp,33271.18921,272557582
03-03-2019,tcp,5806.349609,47565616
03-03-2019,akamai,4832.261719,39585888
03-03-2019,aol_one,10612.26563,86935680
03-03-2019,google_tags,65441.49609,536096736
03-03-2019,firefox_update,108745.0292,890839279
03-03-2019,turn,476.015625,3899520
03-03-2019,krux,23251.32422,190474848
03-03-2019,ntp,35.40234375,290016
03-03-2019,mediamath,1886.132813,15451200
03-03-2019,yahoo_search,21953.70703,179844768
04-03-2019,rlcdn,667.3007813,5466528
04-03-2019,google_accounts,44812.96875,367107840
04-03-2019,sharepoint_online,564.9960938,4628448
04-03-2019,facebook,436382.0508,3574841760
04-03-2019,firefox_update,111129.6821,910374356
04-03-2019,salesforce,4271945.713,34995779283
04-03-2019,aol_one,10612.26563,86935680
04-03-2019,lkqd,24948.98438,204382080
04-03-2019,teads,49454.15625,405128448
04-03-2019,scorecardresearch,5320.265625,43583616
04-03-2019,google_tags,65441.49609,536096736
04-03-2019,adobe,43973.19141,360228384
04-03-2019,tcp,5828.555176,47747524
04-03-2019,mediamath,1886.132813,15451200
04-03-2019,appnexus,396.8085938,3250656
04-03-2019,tidaltv,334.0546875,2736576
04-03-2019,outbrain,22238.33203,182176416
04-03-2019,cloudflare,361.828125,2964096
04-03-2019,windowslive,4851.667969,39744864
04-03-2019,advertising_com,6517.019531,53387424
04-03-2019,yahoo_search,21953.70703,179844768
04-03-2019,http2,22084.69922,180917856
04-03-2019,https,19300777.75,1.58112E+11
04-03-2019,krux,23251.32422,190474848
04-03-2019,turn,476.015625,3899520
04-03-2019,new_relic,2255714.82,18478815802
04-03-2019,unknown,217472.8425,1781537526
04-03-2019,akamai,4832.261719,39585888
04-03-2019,moat,2117.109375,17343360
04-03-2019,nielsen,552.4453125,4525632
04-03-2019,google_ads,804873.573,6593524310
04-03-2019,taboola,1898.085938,15549120
04-03-2019,bootstrapcdn,2937.832031,24066720
04-03-2019,ocsp,33963.87305,278232048
04-03-2019,atlassolutions,2634.820313,21584448
04-03-2019,dns,2262793.144,18536801433
04-03-2019,bidswitch,1092.585938,8950464
04-03-2019,youtube,455447999.6,3.73103E+12
04-03-2019,linkedin,708.0117188,5800032
04-03-2019,indexexchange,305.8945313,2505888
04-03-2019,everest_tech,4576.078125,37487232
04-03-2019,mozilla,821943.0787,6733357701
04-03-2019,bing,4199.625,34403328
04-03-2019,microsoft,35244.59766,288723744
04-03-2019,google_analytics,10105.34766,82783008
04-03-2019,yahoo,23847.99609,195362784
04-03-2019,amazon,30299.66016,248214816
04-03-2019,ntp,37.40625,306432
04-03-2019,skype,74891.49609,613511136
04-03-2019,office365,96747.60938,792556416
04-03-2019,google_gen,1226063.575,10043912806
04-03-2019,gstatic,280773,2300092416
04-03-2019,optimizely,37391.51953,306311328
05-03-2019,taboola,1898.085938,15549120
05-03-2019,google_tags,65441.49609,536096736
05-03-2019,microsoft,35244.59766,288723744
05-03-2019,mediamath,1886.132813,15451200
05-03-2019,google_ads,817882.2803,6700091640
05-03-2019,bidswitch,1092.585938,8950464
05-03-2019,appnexus,396.8085938,3250656
05-03-2019,cloudflare,361.828125,2964096
05-03-2019,ntp,37.40625,306432
05-03-2019,salesforce,4482534.122,36720919526
05-03-2019,everest_tech,4576.078125,37487232
05-03-2019,bootstrapcdn,2937.832031,24066720
05-03-2019,advertising_com,6517.019531,53387424
05-03-2019,sharepoint_online,564.9960938,4628448
05-03-2019,amazon,30299.66016,248214816
05-03-2019,indexexchange,305.8945313,2505888
05-03-2019,google_accounts,44812.96875,367107840
05-03-2019,bing,4199.625,34403328
05-03-2019,lkqd,24948.98438,204382080
05-03-2019,dns,2317028.114,18981094312
05-03-2019,mozilla,837745.8389,6862813912
05-03-2019,yahoo,23847.99609,195362784
05-03-2019,facebook,436382.0508,3574841760
05-03-2019,https,19822110.77,1.62383E+11
05-03-2019,scorecardresearch,5320.265625,43583616
05-03-2019,new_relic,2363595.617,19362575297
05-03-2019,tcp,5867.222656,48064288
05-03-2019,nielsen,552.4453125,4525632
05-03-2019,unknown,224314.3531,1837583181
05-03-2019,moat,2117.109375,17343360
05-03-2019,youtube,455461461.7,3.73114E+12
05-03-2019,firefox_update,113513.2625,929900646
05-03-2019,turn,476.015625,3899520
05-03-2019,krux,23251.32422,190474848
05-03-2019,yahoo_search,21953.70703,179844768
05-03-2019,ocsp,34280.46497,280825569
05-03-2019,tidaltv,334.0546875,2736576
05-03-2019,atlassolutions,2634.820313,21584448
05-03-2019,linkedin,708.0117188,5800032
05-03-2019,adobe,43973.19141,360228384
05-03-2019,rlcdn,667.3007813,5466528
05-03-2019,office365,96747.60938,792556416
05-03-2019,akamai,4832.261719,39585888
05-03-2019,google_analytics,10105.34766,82783008
05-03-2019,http2,22084.69922,180917856
05-03-2019,skype,74891.49609,613511136
05-03-2019,windowslive,4851.667969,39744864
05-03-2019,aol_one,10612.26563,86935680
05-03-2019,teads,49454.15625,405128448
05-03-2019,outbrain,22238.33203,182176416
05-03-2019,optimizely,37391.51953,306311328
05-03-2019,gstatic,280773,2300092416
05-03-2019,google_gen,1240614.779,10163116272
06-03-2019,skype,74891.49609,613511136
06-03-2019,optimizely,37391.51953,306311328
06-03-2019,scorecardresearch,5320.265625,43583616
06-03-2019,youtube,455471774.5,3.73122E+12
06-03-2019,sharepoint_online,564.9960938,4628448
06-03-2019,facebook,436382.0508,3574841760
06-03-2019,krux,23251.32422,190474848
06-03-2019,https,20343114.05,1.66651E+11
06-03-2019,firefox_update,115812.8016,948738471
06-03-2019,tidaltv,334.0546875,2736576
06-03-2019,outbrain,22238.33203,182176416
06-03-2019,unknown,234928.0978,1924530977
06-03-2019,mozilla,856282.7301,7014668125
06-03-2019,bootstrapcdn,2937.832031,24066720
06-03-2019,indexexchange,305.8945313,2505888
06-03-2019,gstatic,280773,2300092416
06-03-2019,advertising_com,6517.019531,53387424
06-03-2019,lkqd,24948.98438,204382080
06-03-2019,bing,4199.625,34403328
06-03-2019,google_accounts,44812.96875,367107840
06-03-2019,amazon,30299.66016,248214816
06-03-2019,office365,96747.60938,792556416
06-03-2019,akamai,4832.261719,39585888
06-03-2019,yahoo_search,21953.70703,179844768
06-03-2019,google_tags,65441.49609,536096736
06-03-2019,ntp,37.40625,306432
06-03-2019,teads,49454.15625,405128448
06-03-2019,aol_one,10612.26563,86935680
06-03-2019,google_gen,1255136.216,10282075882
06-03-2019,everest_tech,4576.078125,37487232
06-03-2019,microsoft,35244.59766,288723744
06-03-2019,cloudflare,361.828125,2964096
06-03-2019,http2,22084.69922,180917856
06-03-2019,salesforce,4688798.134,38410634316
06-03-2019,adobe,43973.19141,360228384
06-03-2019,bidswitch,1092.585938,8950464
06-03-2019,new_relic,2471143.31,20243605997
06-03-2019,rlcdn,667.3007813,5466528
06-03-2019,linkedin,708.0117188,5800032
06-03-2019,google_ads,827579.7815,6779533570
06-03-2019,windowslive,4851.667969,39744864
06-03-2019,turn,476.015625,3899520
06-03-2019,yahoo,23847.99609,195362784
06-03-2019,ocsp,34430.62061,282055644
06-03-2019,tcp,6055.290161,49604937
06-03-2019,appnexus,396.8085938,3250656
06-03-2019,nielsen,552.4453125,4525632
06-03-2019,taboola,1898.085938,15549120
06-03-2019,moat,2117.109375,17343360
06-03-2019,google_analytics,10105.34766,82783008
06-03-2019,mediamath,1886.132813,15451200
06-03-2019,atlassolutions,2634.820313,21584448
06-03-2019,dns,2370899.564,19422409232
07-03-2019,taboola,1884.904785,15441140
07-03-2019,yahoo,25309.64185,207336586
07-03-2019,google_gen,1275052.467,10445229807
07-03-2019,facebook,458794.7539,3758446624
07-03-2019,tcp,6619.271484,54225072
07-03-2019,aol_one,10538.56934,86331960
07-03-2019,skype,79085.58167,647869085
07-03-2019,linkedin,703.0949707,5759754
07-03-2019,google_accounts,44501.76758,364558480
07-03-2019,cloudflare,684.5821533,5608097
07-03-2019,optimizely,41013.52966,335982835
07-03-2019,office365,101862.9384,834461191
07-03-2019,amazon,33770.98779,276651932
07-03-2019,rlcdn,662.666748,5428566
07-03-2019,mediamath,2166.944946,17751613
07-03-2019,dns,2420920.595,19832181511
07-03-2019,windowslive,5112.620361,41882586
07-03-2019,yahoo_search,23791.65894,194901270
07-03-2019,youtube,467100319.6,3.82649E+12
07-03-2019,google_ads,836617.3195,6853569081
07-03-2019,tidaltv,331.7348633,2717572
07-03-2019,bidswitch,1084.998535,8888308
07-03-2019,nielsen,772.5092773,6328396
07-03-2019,outbrain,25808.63452,211424334
07-03-2019,microsoft,39269.89319,321698965
07-03-2019,ntp,37.14648438,304304
07-03-2019,krux,26149.74084,214218677
07-03-2019,gstatic,283102.7317,2319177578
07-03-2019,akamai,6817.765015,55851131
07-03-2019,lkqd,27304.47656,223678272
07-03-2019,bootstrapcdn,3374.185547,27641328
07-03-2019,turn,472.7099609,3872440
07-03-2019,http2,39051.25781,319907904
07-03-2019,ocsp,38732.81848,317299249
07-03-2019,everest_tech,5109.261719,41855072
07-03-2019,google_analytics,10491.58179,85947038
07-03-2019,atlassolutions,2857.812012,23411196
07-03-2019,scorecardresearch,5899.399414,48327880
07-03-2019,mozilla,868824.6437,7117411481
07-03-2019,firefox_update,117021.3956,958639273
07-03-2019,new_relic,2559768.265,20969621626
07-03-2019,adobe,47913.60327,392508238
07-03-2019,advertising_com,7200.104248,58983254
07-03-2019,bing,4533.612305,37139352
07-03-2019,indexexchange,303.7702637,2488486
07-03-2019,salesforce,4908643.371,40211606498
07-03-2019,unknown,255647.0769,2094260854
07-03-2019,appnexus,394.0529785,3228082
07-03-2019,https,20836084.73,1.70689E+11
07-03-2019,teads,55300.80273,453024176
07-03-2019,moat,2102.407227,17222920
07-03-2019,sharepoint_online,561.0725098,4596306
07-03-2019,google_tags,73527.54126,602337618
08-03-2019,indexexchange,305.8945313,2505888
08-03-2019,http2,43414.45313,355651200
08-03-2019,advertising_com,7421.167969,60794208
08-03-2019,akamai,7338.445313,60116544
08-03-2019,google_gen,1301619.713,10662868689
08-03-2019,ntp,37.40625,306432
08-03-2019,google_accounts,44812.96875,367107840
08-03-2019,new_relic,2684143.344,21988502275
08-03-2019,adobe,49243.81641,403405344
08-03-2019,microsoft,40539.58594,332100288
08-03-2019,google_ads,845886.375,6929501184
08-03-2019,mozilla,891915.4001,7306570958
08-03-2019,bidswitch,1092.585938,8950464
08-03-2019,unknown,277252.1433,2271249558
08-03-2019,dns,2500583.062,20484776441
08-03-2019,https,21630857.49,1.772E+11
08-03-2019,moat,2117.109375,17343360
08-03-2019,taboola,1898.085938,15549120
08-03-2019,bing,4650.433594,38096352
08-03-2019,nielsen,830.390625,6802560
08-03-2019,sharepoint_online,564.9960938,4628448
08-03-2019,amazon,34864.13672,285607008
08-03-2019,facebook,467988.5742,3833762400
08-03-2019,tcp,7064.335938,57871040
08-03-2019,cloudflare,767.3554688,6286176
08-03-2019,windowslive,5217.433594,42741216
08-03-2019,salesforce,5121768.639,41957528693
08-03-2019,google_tags,76043.49609,622948320
08-03-2019,appnexus,396.8085938,3250656
08-03-2019,aol_one,10612.26563,86935680
08-03-2019,teads,57171.65625,468350208
08-03-2019,atlassolutions,2934.351563,24038208
08-03-2019,google_analytics,10671.92578,87424416
08-03-2019,rlcdn,667.3007813,5466528
08-03-2019,yahoo_search,24424.55859,200085984
08-03-2019,scorecardresearch,6085.054688,49848768
08-03-2019,youtube,475284702.1,3.89353E+12
08-03-2019,mediamath,2252.566406,18453024
08-03-2019,tidaltv,334.0546875,2736576
08-03-2019,ocsp,40043.42578,328035744
08-03-2019,turn,476.015625,3899520
08-03-2019,bootstrapcdn,3507.292969,28731744
08-03-2019,office365,103933.2305,851421024
08-03-2019,linkedin,708.0117188,5800032
08-03-2019,skype,80736.01172,661389408
08-03-2019,gstatic,286667.2969,2348378496
08-03-2019,optimizely,42209.40234,345779424
08-03-2019,everest_tech,5277.410156,43232544
08-03-2019,yahoo,25868.03906,211910976
08-03-2019,outbrain,26860.60547,220042080
08-03-2019,lkqd,28088.12109,230097888
08-03-2019,krux,27043.83984,221543136
08-03-2019,firefox_update,120163.3715,984378339
09-03-2019,adobe,49072.83093,402004631
09-03-2019,tcp,7076.742676,57972676
09-03-2019,advertising_com,7395.400024,60583117
09-03-2019,google_accounts,44657.36816,365833160
09-03-2019,turn,474.362793,3885980
09-03-2019,windowslive,5199.317505,42592809
09-03-2019,unknown,282520.4886,2314407843
09-03-2019,google_analytics,10634.87048,87120859
09-03-2019,tidaltv,332.8947754,2727074
09-03-2019,google_ads,842949.2695,6905440416
09-03-2019,akamai,7312.9646,59907806
09-03-2019,firefox_update,121926.8838,998825032
09-03-2019,teads,56973.14355,466723992
09-03-2019,linkedin,705.5533447,5779893
09-03-2019,salesforce,5270847.745,43178784728
09-03-2019,krux,26949.93762,220773889
09-03-2019,ntp,37.27636719,305368
09-03-2019,everest_tech,5259.085815,43082431
09-03-2019,bootstrapcdn,3495.114868,28631981
09-03-2019,microsoft,40398.82349,330947162
09-03-2019,bidswitch,1088.792236,8919386
09-03-2019,sharepoint_online,563.0343018,4612377
09-03-2019,yahoo,25778.21948,211175174
09-03-2019,moat,2109.758301,17283140
09-03-2019,dns,2548357.455,20876144268
09-03-2019,rlcdn,664.9837646,5447547
09-03-2019,nielsen,827.5073242,6778940
09-03-2019,indexexchange,304.8323975,2497187
09-03-2019,new_relic,2781372.131,22785000495
09-03-2019,scorecardresearch,6063.926025,49675682
09-03-2019,https,22192696.58,1.81803E+11
09-03-2019,mozilla,903410.2487,7400736757
09-03-2019,google_tags,75779.45618,620785305
09-03-2019,appnexus,395.4307861,3239369
09-03-2019,http2,43263.7085,354416300
09-03-2019,aol_one,10575.41748,86633820
09-03-2019,facebook,466363.6139,3820450725
09-03-2019,amazon,34743.08069,284615317
09-03-2019,ocsp,39984.56311,327553541
09-03-2019,gstatic,285671.9243,2340224404
09-03-2019,office365,103572.3512,848464701
09-03-2019,lkqd,27990.5929,229298937
09-03-2019,atlassolutions,2924.162842,23954742
09-03-2019,taboola,1891.495361,15495130
09-03-2019,google_gen,1310932.864,10739162021
09-03-2019,youtube,473634408,3.88001E+12
09-03-2019,optimizely,42062.84192,344578801
09-03-2019,skype,80455.67834,659092917
09-03-2019,cloudflare,764.69104,6264349
09-03-2019,bing,4634.286255,37964073
09-03-2019,outbrain,26767.33948,219278045
09-03-2019,mediamath,2244.744995,18388951
09-03-2019,yahoo_search,24339.7511,199391241
10-03-2019,atlassolutions,2913.974121,23871276
10-03-2019,akamai,7287.483887,59699068
10-03-2019,gstatic,284676.5518,2332070312
10-03-2019,teads,56774.63086,465097776
10-03-2019,mozilla,915488.0587,7499678177
10-03-2019,unknown,284633.6099,2331718532
10-03-2019,https,22751699.38,1.86382E+11
10-03-2019,http2,43112.96387,353181400
10-03-2019,tidaltv,331.7348633,2717572
10-03-2019,office365,103211.4719,845508378
10-03-2019,new_relic,2876319.687,23562810877
10-03-2019,google_analytics,10597.81519,86817302
10-03-2019,ntp,40.46777344,331512
10-03-2019,rlcdn,662.666748,5428566
10-03-2019,nielsen,824.6240234,6755320
10-03-2019,turn,472.7099609,3872440
10-03-2019,google_tags,75515.41626,618622290
10-03-2019,adobe,48901.84546,400603918
10-03-2019,optimizely,41916.28149,343378178
10-03-2019,bidswitch,1084.998535,8888308
10-03-2019,everest_tech,5240.761475,42932318
10-03-2019,dns,2595065.702,21258778228
10-03-2019,google_ads,840012.1641,6881379648
10-03-2019,outbrain,26674.07349,218514010
10-03-2019,amazon,34622.02466,283623626
10-03-2019,ocsp,40227.35474,329542490
10-03-2019,youtube,471984113.8,3.86649E+12
10-03-2019,cloudflare,762.0266113,6242522
10-03-2019,krux,26856.0354,220004642
10-03-2019,facebook,464738.6536,3807139050
10-03-2019,appnexus,394.0529785,3228082
10-03-2019,tcp,7093.514648,58110072
10-03-2019,bootstrapcdn,3482.936768,28532218
10-03-2019,microsoft,40258.06104,329794036
10-03-2019,google_gen,1320077.757,10814076989
10-03-2019,sharepoint_online,561.0725098,4596306
10-03-2019,skype,80175.34497,656796426
10-03-2019,moat,2102.407227,17222920
10-03-2019,windowslive,5181.201416,42444402
10-03-2019,aol_one,10538.56934,86331960
10-03-2019,mediamath,2236.923584,18324878
10-03-2019,indexexchange,303.7702637,2488486
10-03-2019,yahoo_search,24254.9436,198696498
10-03-2019,taboola,1884.904785,15441140
10-03-2019,lkqd,27893.0647,228499986
10-03-2019,scorecardresearch,6042.797363,49502596
10-03-2019,yahoo,25688.3999,210439372
10-03-2019,bing,4618.138916,37831794
10-03-2019,firefox_update,124098.3571,1016613741
10-03-2019,salesforce,5412135.783,44336216333
10-03-2019,advertising_com,7369.63208,60372026
10-03-2019,linkedin,703.0949707,5759754
10-03-2019,google_accounts,44501.76758,364558480
11-03-2019,lkqd,28088.12109,230097888
11-03-2019,google_accounts,44812.96875,367107840
11-03-2019,linkedin,708.0117188,5800032
11-03-2019,atlassolutions,2934.351563,24038208
11-03-2019,akamai,7338.445313,60116544
11-03-2019,windowslive,5217.433594,42741216
11-03-2019,dns,2669657.898,21869837501
11-03-2019,cloudflare,767.3554688,6286176
11-03-2019,advertising_com,7421.167969,60794208
11-03-2019,mozilla,937547.0342,7680385304
11-03-2019,unknown,289568.4165,2372144468
11-03-2019,https,23549686.59,1.92919E+11
11-03-2019,bing,4650.433594,38096352
11-03-2019,new_relic,3002351.224,24595261227
11-03-2019,indexexchange,305.8945313,2505888
11-03-2019,mediamath,2252.566406,18453024
11-03-2019,moat,2117.109375,17343360
11-03-2019,bidswitch,1092.585938,8950464
11-03-2019,microsoft,40539.58594,332100288
11-03-2019,google_ads,845886.375,6929501184
11-03-2019,bootstrapcdn,3507.292969,28731744
11-03-2019,ntp,42.75,350208
11-03-2019,krux,27043.83984,221543136
11-03-2019,http2,43414.45313,355651200
11-03-2019,nielsen,830.390625,6802560
11-03-2019,ocsp,40952.90112,335486166
11-03-2019,turn,476.015625,3899520
11-03-2019,google_analytics,10671.92578,87424416
11-03-2019,scorecardresearch,6085.054688,49848768
11-03-2019,everest_tech,5277.410156,43232544
11-03-2019,sharepoint_online,564.9960938,4628448
11-03-2019,youtube,475284702.1,3.89353E+12
11-03-2019,yahoo_search,24424.55859,200085984
11-03-2019,tcp,7183.977539,58851144
