,Hostname,Application,Utilization(bps),Timestamp
534381,vdevice-host-name,dns,756,11-03-2019 4:50
534404,vdevice-host-name,dns,627.25,11-03-2019 4:55
534454,vdevice-host-name,dns,634.5,11-03-2019 5:00
534541,vdevice-host-name,dns,788.5,11-03-2019 5:05
534598,vdevice-host-name,dns,664.25,11-03-2019 5:10
534656,vdevice-host-name,dns,947.375,11-03-2019 5:15
534692,vdevice-host-name,dns,793,11-03-2019 5:20
534751,vdevice-host-name,dns,685.75,11-03-2019 5:25
534778,vdevice-host-name,dns,634.5,11-03-2019 5:30
534862,vdevice-host-name,dns,810.5,11-03-2019 5:35
534878,vdevice-host-name,dns,671.5,11-03-2019 5:40
534975,vdevice-host-name,dns,809.75,11-03-2019 5:45
535015,vdevice-host-name,dns,740.5,11-03-2019 5:50
535076,vdevice-host-name,dns,673.5,11-03-2019 5:55
535123,vdevice-host-name,dns,611.75,11-03-2019 6:00
535173,vdevice-host-name,dns,738.5,11-03-2019 6:05
535221,vdevice-host-name,dns,597.5,11-03-2019 6:10
535296,vdevice-host-name,dns,902.125,11-03-2019 6:15
535340,vdevice-host-name,dns,771.75,11-03-2019 6:20
535360,vdevice-host-name,dns,677.25,11-03-2019 6:25
535411,vdevice-host-name,dns,629.25,11-03-2019 6:30
535475,vdevice-host-name,dns,621.75,11-03-2019 6:35
535524,vdevice-host-name,dns,716.25,11-03-2019 6:40
535596,vdevice-host-name,dns,815.25,11-03-2019 6:45
535621,vdevice-host-name,dns,787.25,11-03-2019 6:50
535723,vdevice-host-name,dns,559.5,11-03-2019 6:55
535742,vdevice-host-name,dns,731.5,11-03-2019 7:00
535801,vdevice-host-name,dns,913.125,11-03-2019 7:05
535881,vdevice-host-name,dns,508,11-03-2019 7:10
535909,vdevice-host-name,dns,871.875,11-03-2019 7:15
535965,vdevice-host-name,dns,625.75,11-03-2019 7:20
535997,vdevice-host-name,dns,527.5,11-03-2019 7:25
536060,vdevice-host-name,dns,596,11-03-2019 7:30
536115,vdevice-host-name,dns,775.75,11-03-2019 7:35
536195,vdevice-host-name,dns,601.5,11-03-2019 7:40
536236,vdevice-host-name,dns,780.5,11-03-2019 7:45
536280,vdevice-host-name,dns,845.75,11-03-2019 7:50
536310,vdevice-host-name,dns,638.5,11-03-2019 7:55
536383,vdevice-host-name,dns,685.5,11-03-2019 8:00
536446,vdevice-host-name,dns,754.25,11-03-2019 8:05
536471,vdevice-host-name,dns,601.5,11-03-2019 8:10
536555,vdevice-host-name,dns,906.875,11-03-2019 8:15
536574,vdevice-host-name,dns,715.25,11-03-2019 8:20
536654,vdevice-host-name,dns,656,11-03-2019 8:25
536683,vdevice-host-name,dns,777,11-03-2019 8:30
536781,vdevice-host-name,dns,719.25,11-03-2019 8:35
536800,vdevice-host-name,dns,547,11-03-2019 8:40
536882,vdevice-host-name,dns,688.5,11-03-2019 8:45
536894,vdevice-host-name,dns,717.75,11-03-2019 8:50
536970,vdevice-host-name,dns,545,11-03-2019 8:55
537009,vdevice-host-name,dns,578,11-03-2019 9:00
537091,vdevice-host-name,dns,737.25,11-03-2019 9:05
537114,vdevice-host-name,dns,689,11-03-2019 9:10
537209,vdevice-host-name,dns,872.125,11-03-2019 9:15
537246,vdevice-host-name,dns,849.75,11-03-2019 9:20
537294,vdevice-host-name,dns,644.25,11-03-2019 9:25
537325,vdevice-host-name,dns,558.5,11-03-2019 9:30
537406,vdevice-host-name,dns,749,11-03-2019 9:35
537440,vdevice-host-name,dns,733.75,11-03-2019 9:40
537503,vdevice-host-name,dns,743,11-03-2019 9:45
537553,vdevice-host-name,dns,803.5,11-03-2019 9:50
537608,vdevice-host-name,dns,589.75,11-03-2019 9:55
537638,vdevice-host-name,dns,527.5,11-03-2019 10:00
537738,vdevice-host-name,dns,790.375,11-03-2019 10:05
537765,vdevice-host-name,dns,562.5,11-03-2019 10:10
537832,vdevice-host-name,dns,860.625,11-03-2019 10:15
537871,vdevice-host-name,dns,774.875,11-03-2019 10:20
537920,vdevice-host-name,dns,562.5,11-03-2019 10:25
537972,vdevice-host-name,dns,550.75,11-03-2019 10:30
538006,vdevice-host-name,dns,1081.125,11-03-2019 10:35
538101,vdevice-host-name,dns,553.375,11-03-2019 10:40
538111,vdevice-host-name,dns,711.75,11-03-2019 10:45
538173,vdevice-host-name,dns,886.625,11-03-2019 10:50
538225,vdevice-host-name,dns,703.75,11-03-2019 10:55
538306,vdevice-host-name,dns,659.75,11-03-2019 11:00
538349,vdevice-host-name,dns,838.125,11-03-2019 11:05
538397,vdevice-host-name,dns,663.375,11-03-2019 11:10
538471,vdevice-host-name,dns,820.625,11-03-2019 11:15
538503,vdevice-host-name,dns,851.625,11-03-2019 11:20
538571,vdevice-host-name,dns,738.375,11-03-2019 11:25
538604,vdevice-host-name,dns,632.5,11-03-2019 11:30
538646,vdevice-host-name,dns,800.875,11-03-2019 11:35
538733,vdevice-host-name,dns,720.875,11-03-2019 11:40
538796,vdevice-host-name,dns,766,11-03-2019 11:45
538828,vdevice-host-name,dns,779.375,11-03-2019 11:50
538884,vdevice-host-name,dns,701.375,11-03-2019 11:55
538947,vdevice-host-name,dns,691,11-03-2019 12:00
538987,vdevice-host-name,dns,707.375,11-03-2019 12:05
539047,vdevice-host-name,dns,667.625,11-03-2019 12:10
539097,vdevice-host-name,dns,867.375,11-03-2019 12:15
539124,vdevice-host-name,dns,823.125,11-03-2019 12:20
539218,vdevice-host-name,dns,692.625,11-03-2019 12:25
539224,vdevice-host-name,dns,1227,11-03-2019 12:30
539318,vdevice-host-name,dns,675.125,11-03-2019 12:35
539357,vdevice-host-name,dns,749.125,11-03-2019 12:40
539393,vdevice-host-name,dns,846,11-03-2019 12:45
539477,vdevice-host-name,dns,675.125,11-03-2019 12:50
539532,vdevice-host-name,dns,676.875,11-03-2019 12:55
539590,vdevice-host-name,dns,560.5,11-03-2019 13:00
539597,vdevice-host-name,dns,840.625,11-03-2019 13:05
539655,vdevice-host-name,dns,708.125,11-03-2019 13:10
539739,vdevice-host-name,dns,869.375,11-03-2019 13:15
539785,vdevice-host-name,dns,798.375,11-03-2019 13:20
539820,vdevice-host-name,dns,798.375,11-03-2019 13:25
539876,vdevice-host-name,dns,833.375,11-03-2019 13:30
539963,vdevice-host-name,dns,571.625,11-03-2019 13:35
539990,vdevice-host-name,dns,856.625,11-03-2019 13:40
540070,vdevice-host-name,dns,821,11-03-2019 13:45
540090,vdevice-host-name,dns,657.125,11-03-2019 13:50
540158,vdevice-host-name,dns,802.125,11-03-2019 13:55
540222,vdevice-host-name,dns,656,11-03-2019 14:00
540246,vdevice-host-name,dns,672.125,11-03-2019 14:05
540322,vdevice-host-name,dns,728.125,11-03-2019 14:10
540354,vdevice-host-name,dns,991.875,11-03-2019 14:15
540407,vdevice-host-name,dns,602.625,11-03-2019 14:20
540488,vdevice-host-name,dns,700.875,11-03-2019 14:25
540514,vdevice-host-name,dns,640.5,11-03-2019 14:30
540594,vdevice-host-name,dns,579.625,11-03-2019 14:35
540624,vdevice-host-name,dns,693.125,11-03-2019 14:40
540662,vdevice-host-name,dns,731.5,11-03-2019 14:45
540750,vdevice-host-name,dns,641.625,11-03-2019 14:50
540785,vdevice-host-name,dns,872.125,11-03-2019 14:55
540823,vdevice-host-name,dns,710.5,11-03-2019 15:00
540900,vdevice-host-name,dns,474.125,11-03-2019 15:05
540963,vdevice-host-name,dns,728.125,11-03-2019 15:10
540992,vdevice-host-name,dns,869.375,11-03-2019 15:15
541075,vdevice-host-name,dns,606.625,11-03-2019 15:20
541096,vdevice-host-name,dns,751.625,11-03-2019 15:25
541144,vdevice-host-name,dns,656,11-03-2019 15:30
541228,vdevice-host-name,dns,626.125,11-03-2019 15:35
541245,vdevice-host-name,dns,749.625,11-03-2019 15:40
541325,vdevice-host-name,dns,710,11-03-2019 15:45
541393,vdevice-host-name,dns,678.625,11-03-2019 15:50
541428,vdevice-host-name,dns,765.125,11-03-2019 15:55
541475,vdevice-host-name,dns,638.5,11-03-2019 16:00
541525,vdevice-host-name,dns,589.125,11-03-2019 16:05
541581,vdevice-host-name,dns,854.625,11-03-2019 16:10
541628,vdevice-host-name,dns,877.875,11-03-2019 16:15
541686,vdevice-host-name,dns,713.625,11-03-2019 16:20
541746,vdevice-host-name,dns,854.625,11-03-2019 16:25
541786,vdevice-host-name,dns,601.5,11-03-2019 16:30
541852,vdevice-host-name,dns,550.125,11-03-2019 16:35
541918,vdevice-host-name,dns,728.375,11-03-2019 16:40
541953,vdevice-host-name,dns,750.25,11-03-2019 16:45
541995,vdevice-host-name,dns,684.375,11-03-2019 16:50
542055,vdevice-host-name,dns,601.125,11-03-2019 16:55
542091,vdevice-host-name,dns,541.5,11-03-2019 17:00
542165,vdevice-host-name,dns,713.625,11-03-2019 17:05
542212,vdevice-host-name,dns,655.625,11-03-2019 17:10
542283,vdevice-host-name,dns,852.375,11-03-2019 17:15
542316,vdevice-host-name,dns,552.125,11-03-2019 17:20
542401,vdevice-host-name,dns,679.125,11-03-2019 17:25
542415,vdevice-host-name,dns,592.25,11-03-2019 17:30
542466,vdevice-host-name,dns,671.375,11-03-2019 17:35
542540,vdevice-host-name,dns,727.625,11-03-2019 17:40
542615,vdevice-host-name,dns,792.25,11-03-2019 17:45
542619,vdevice-host-name,dns,610.375,11-03-2019 17:50
542705,vdevice-host-name,dns,640.125,11-03-2019 17:55
542729,vdevice-host-name,dns,588.25,11-03-2019 18:00
542793,vdevice-host-name,dns,633.875,11-03-2019 18:05
542837,vdevice-host-name,dns,620.625,11-03-2019 18:10
542886,vdevice-host-name,dns,957.625,11-03-2019 18:15
542958,vdevice-host-name,dns,662.875,11-03-2019 18:20
543021,vdevice-host-name,dns,725.625,11-03-2019 18:25
543071,vdevice-host-name,dns,646.75,11-03-2019 18:30
543145,vdevice-host-name,dns,606.625,11-03-2019 18:35
543193,vdevice-host-name,dns,717.875,11-03-2019 18:40
543233,vdevice-host-name,dns,824.5,11-03-2019 18:45
543274,vdevice-host-name,dns,548.125,11-03-2019 18:50
543356,vdevice-host-name,dns,696.375,11-03-2019 18:55
543409,vdevice-host-name,dns,633.25,11-03-2019 19:00
543444,vdevice-host-name,dns,550.125,11-03-2019 19:05
543509,vdevice-host-name,dns,680.875,11-03-2019 19:10
543526,vdevice-host-name,dns,948.125,11-03-2019 19:15
543577,vdevice-host-name,dns,604.625,11-03-2019 19:20
543626,vdevice-host-name,dns,1111,11-03-2019 19:25
543706,vdevice-host-name,dns,613.75,11-03-2019 19:30
543771,vdevice-host-name,dns,550.125,11-03-2019 19:35
543825,vdevice-host-name,dns,713.875,11-03-2019 19:40
543872,vdevice-host-name,dns,854.75,11-03-2019 19:45
543910,vdevice-host-name,dns,600.625,11-03-2019 19:50
543960,vdevice-host-name,dns,801.375,11-03-2019 19:55
544029,vdevice-host-name,dns,615.75,11-03-2019 20:00
544054,vdevice-host-name,dns,513.125,11-03-2019 20:05
544135,vdevice-host-name,dns,690.375,11-03-2019 20:10
544189,vdevice-host-name,dns,872.125,11-03-2019 20:15
544210,vdevice-host-name,dns,571.625,11-03-2019 20:20
544305,vdevice-host-name,dns,545,11-03-2019 20:25
544342,vdevice-host-name,dns,715.375,11-03-2019 20:30
544379,vdevice-host-name,dns,552.125,11-03-2019 20:35
544443,vdevice-host-name,dns,575.25,11-03-2019 20:40
544499,vdevice-host-name,dns,819.625,11-03-2019 20:45
544545,vdevice-host-name,dns,601.375,11-03-2019 20:50
544582,vdevice-host-name,dns,552.25,11-03-2019 20:55
544637,vdevice-host-name,dns,679.125,11-03-2019 21:00
544704,vdevice-host-name,dns,784.125,11-03-2019 21:05
544781,vdevice-host-name,dns,547,11-03-2019 21:10
544832,vdevice-host-name,dns,933,11-03-2019 21:15
544846,vdevice-host-name,dns,698.625,11-03-2019 21:20
544922,vdevice-host-name,dns,586,11-03-2019 21:25
544992,vdevice-host-name,dns,620.625,11-03-2019 21:30
545030,vdevice-host-name,dns,527.125,11-03-2019 21:35
545085,vdevice-host-name,dns,706.5,11-03-2019 21:40
545158,vdevice-host-name,dns,894.625,11-03-2019 21:45
545191,vdevice-host-name,dns,624.625,11-03-2019 21:50
545245,vdevice-host-name,dns,671.5,11-03-2019 21:55
545285,vdevice-host-name,dns,671.125,11-03-2019 22:00
545333,vdevice-host-name,dns,659.625,11-03-2019 22:05
545392,vdevice-host-name,dns,649.25,11-03-2019 22:10
545433,vdevice-host-name,dns,799,11-03-2019 22:15
545515,vdevice-host-name,dns,698.625,11-03-2019 22:20
545565,vdevice-host-name,dns,566.5,11-03-2019 22:25
545590,vdevice-host-name,dns,659.625,11-03-2019 22:30
545655,vdevice-host-name,dns,640.125,11-03-2019 22:35
545708,vdevice-host-name,dns,654,11-03-2019 22:40
545786,vdevice-host-name,dns,785.625,11-03-2019 22:45
545825,vdevice-host-name,dns,597.375,11-03-2019 22:50
545898,vdevice-host-name,dns,659.75,11-03-2019 22:55
545914,vdevice-host-name,dns,714.125,11-03-2019 23:00
545976,vdevice-host-name,dns,542.875,11-03-2019 23:05
546037,vdevice-host-name,dns,640.25,11-03-2019 23:10
546069,vdevice-host-name,dns,955,11-03-2019 23:15
546163,vdevice-host-name,dns,616.875,11-03-2019 23:20
546204,vdevice-host-name,dns,644.25,11-03-2019 23:25
546270,vdevice-host-name,dns,945.375,11-03-2019 23:30
546317,vdevice-host-name,dns,675.375,11-03-2019 23:35
546340,vdevice-host-name,dns,623,11-03-2019 23:40
546393,vdevice-host-name,dns,789.375,11-03-2019 23:45
546456,vdevice-host-name,dns,620.875,11-03-2019 23:50
546510,vdevice-host-name,dns,582,11-03-2019 23:55
546552,vdevice-host-name,dns,737.375,12-03-2019 0:00
546611,vdevice-host-name,dns,454.75,12-03-2019 0:05
546685,vdevice-host-name,dns,657.875,12-03-2019 0:10
546720,vdevice-host-name,dns,939.25,12-03-2019 0:15
546755,vdevice-host-name,dns,469,12-03-2019 0:20
546855,vdevice-host-name,dns,679.375,12-03-2019 0:25
546871,vdevice-host-name,dns,659.375,12-03-2019 0:30
546928,vdevice-host-name,dns,663.875,12-03-2019 0:35
546970,vdevice-host-name,dns,465,12-03-2019 0:40
547038,vdevice-host-name,dns,803.125,12-03-2019 0:45
547103,vdevice-host-name,dns,585.75,12-03-2019 0:50
547170,vdevice-host-name,dns,675.375,12-03-2019 0:55
547207,vdevice-host-name,dns,659.625,12-03-2019 1:00
547271,vdevice-host-name,dns,531.25,12-03-2019 1:05
547302,vdevice-host-name,dns,638.375,12-03-2019 1:10
547346,vdevice-host-name,dns,931.5,12-03-2019 1:15
547392,vdevice-host-name,dns,547,12-03-2019 1:20
547476,vdevice-host-name,dns,663.625,12-03-2019 1:25
547522,vdevice-host-name,dns,694.625,12-03-2019 1:30
547565,vdevice-host-name,dns,527.5,12-03-2019 1:35
547627,vdevice-host-name,dns,871.875,12-03-2019 1:40
547686,vdevice-host-name,dns,845.625,12-03-2019 1:45
547725,vdevice-host-name,dns,597.5,12-03-2019 1:50
547783,vdevice-host-name,dns,640.125,12-03-2019 1:55
547824,vdevice-host-name,dns,696.625,12-03-2019 2:00
547874,vdevice-host-name,dns,545,12-03-2019 2:05
547931,vdevice-host-name,dns,622.625,12-03-2019 2:10
547986,vdevice-host-name,dns,927.25,12-03-2019 2:15
548038,vdevice-host-name,dns,636.5,12-03-2019 2:20
548109,vdevice-host-name,dns,640.125,12-03-2019 2:25
548140,vdevice-host-name,dns,710.125,12-03-2019 2:30
548229,vdevice-host-name,dns,586,12-03-2019 2:35
548239,vdevice-host-name,dns,729.625,12-03-2019 2:40
548326,vdevice-host-name,dns,987.625,12-03-2019 2:45
548376,vdevice-host-name,dns,599.5,12-03-2019 2:50
548423,vdevice-host-name,dns,618.625,12-03-2019 2:55
548465,vdevice-host-name,dns,657.625,12-03-2019 3:00
548515,vdevice-host-name,dns,619,12-03-2019 3:05
548593,vdevice-host-name,dns,692.625,12-03-2019 3:10
548640,vdevice-host-name,dns,1093.25,12-03-2019 3:15
548677,vdevice-host-name,dns,527.5,12-03-2019 3:20
548717,vdevice-host-name,dns,737.625,12-03-2019 3:25
548781,vdevice-host-name,dns,679.125,12-03-2019 3:30
548865,vdevice-host-name,dns,582,12-03-2019 3:35
548900,vdevice-host-name,dns,712.125,12-03-2019 3:40
548959,vdevice-host-name,dns,943.125,12-03-2019 3:45
549020,vdevice-host-name,dns,575.25,12-03-2019 3:50
549061,vdevice-host-name,dns,585.625,12-03-2019 3:55
549099,vdevice-host-name,dns,620.625,12-03-2019 4:00
549161,vdevice-host-name,dns,617,12-03-2019 4:05
549214,vdevice-host-name,dns,651.875,12-03-2019 4:10
549267,vdevice-host-name,dns,968.25,12-03-2019 4:15
549329,vdevice-host-name,dns,691,12-03-2019 4:20
549358,vdevice-host-name,dns,632.375,12-03-2019 4:25
549411,vdevice-host-name,dns,663.375,12-03-2019 4:30
549484,vdevice-host-name,dns,586,12-03-2019 4:35
549537,vdevice-host-name,dns,616.875,12-03-2019 4:40
549601,vdevice-host-name,dns,903.875,12-03-2019 4:45
549632,vdevice-host-name,dns,582,12-03-2019 4:50
549698,vdevice-host-name,dns,651.875,12-03-2019 4:55
549718,vdevice-host-name,dns,737.375,12-03-2019 5:00
549771,vdevice-host-name,dns,710.5,12-03-2019 5:05
549856,vdevice-host-name,dns,632.375,12-03-2019 5:10
549891,vdevice-host-name,dns,857.5,12-03-2019 5:15
549947,vdevice-host-name,dns,624.75,12-03-2019 5:20
549988,vdevice-host-name,dns,616.875,12-03-2019 5:25
550062,vdevice-host-name,dns,675.125,12-03-2019 5:30
550117,vdevice-host-name,dns,462,12-03-2019 5:35
550147,vdevice-host-name,dns,552.125,12-03-2019 5:40
550214,vdevice-host-name,dns,767.625,12-03-2019 5:45
550296,vdevice-host-name,dns,723,12-03-2019 5:50
550333,vdevice-host-name,dns,635.625,12-03-2019 5:55
550384,vdevice-host-name,dns,711.625,12-03-2019 6:00
550440,vdevice-host-name,dns,692,12-03-2019 6:05
550503,vdevice-host-name,dns,696.125,12-03-2019 6:10
550547,vdevice-host-name,dns,918.375,12-03-2019 6:15
550579,vdevice-host-name,dns,791.875,12-03-2019 6:20
550629,vdevice-host-name,dns,474.125,12-03-2019 6:25
550694,vdevice-host-name,dns,683.75,12-03-2019 6:30
550728,vdevice-host-name,dns,640.125,12-03-2019 6:35
550806,vdevice-host-name,dns,590.875,12-03-2019 6:40
550831,vdevice-host-name,dns,831.25,12-03-2019 6:45
550898,vdevice-host-name,dns,690.625,12-03-2019 6:50
550942,vdevice-host-name,dns,769.875,12-03-2019 6:55
551025,vdevice-host-name,dns,576.75,12-03-2019 7:00
551048,vdevice-host-name,dns,971.25,12-03-2019 7:05
551115,vdevice-host-name,dns,684.375,12-03-2019 7:10
551152,vdevice-host-name,dns,1103.375,12-03-2019 7:15
551224,vdevice-host-name,dns,640.125,12-03-2019 7:20
551306,vdevice-host-name,dns,682.375,12-03-2019 7:25
551315,vdevice-host-name,dns,728.25,12-03-2019 7:30
551412,vdevice-host-name,dns,690.625,12-03-2019 7:35
551463,vdevice-host-name,dns,564.625,12-03-2019 7:40
551511,vdevice-host-name,dns,815.75,12-03-2019 7:45
551550,vdevice-host-name,dns,784.125,12-03-2019 7:50
551603,vdevice-host-name,dns,532.375,12-03-2019 7:55
551673,vdevice-host-name,dns,666.25,12-03-2019 8:00
551723,vdevice-host-name,dns,677.125,12-03-2019 8:05
551752,vdevice-host-name,dns,567.625,12-03-2019 8:10
551826,vdevice-host-name,dns,996.375,12-03-2019 8:15
551864,vdevice-host-name,dns,792.5,12-03-2019 8:20
551893,vdevice-host-name,dns,672.625,12-03-2019 8:25
551983,vdevice-host-name,dns,654.5,12-03-2019 8:30
552013,vdevice-host-name,dns,797.625,12-03-2019 8:35
552057,vdevice-host-name,dns,646.375,12-03-2019 8:40
552149,vdevice-host-name,dns,876,12-03-2019 8:45
552191,vdevice-host-name,dns,675.125,12-03-2019 8:50
552214,vdevice-host-name,dns,586.625,12-03-2019 8:55
552298,vdevice-host-name,dns,674,12-03-2019 9:00
552315,vdevice-host-name,dns,620.625,12-03-2019 9:05
552403,vdevice-host-name,dns,639.625,12-03-2019 9:10
552458,vdevice-host-name,dns,1059.625,12-03-2019 9:15
552517,vdevice-host-name,dns,694.625,12-03-2019 9:20
552555,vdevice-host-name,dns,602.625,12-03-2019 9:25
552587,vdevice-host-name,dns,631.25,12-03-2019 9:30
552634,vdevice-host-name,dns,772.375,12-03-2019 9:35
552733,vdevice-host-name,dns,569.625,12-03-2019 9:40
552774,vdevice-host-name,dns,848.75,12-03-2019 9:45
552841,vdevice-host-name,dns,754.875,12-03-2019 9:50
552867,vdevice-host-name,dns,493.625,12-03-2019 9:55
552901,vdevice-host-name,dns,547,12-03-2019 10:00
552979,vdevice-host-name,dns,717.375,12-03-2019 10:05
553041,vdevice-host-name,dns,695.875,12-03-2019 10:10
553062,vdevice-host-name,dns,865.625,12-03-2019 10:15
553130,vdevice-host-name,dns,821.625,12-03-2019 10:20
553188,vdevice-host-name,dns,513.125,12-03-2019 10:25
553266,vdevice-host-name,dns,629.75,12-03-2019 10:30
553290,vdevice-host-name,dns,806.125,12-03-2019 10:35
553347,vdevice-host-name,dns,602.625,12-03-2019 10:40
553405,vdevice-host-name,dns,527.5,12-03-2019 10:45
553463,vdevice-host-name,dns,986.625,12-03-2019 10:50
553502,vdevice-host-name,dns,610.625,12-03-2019 10:55
553537,vdevice-host-name,dns,654,12-03-2019 11:00
553630,vdevice-host-name,dns,724.375,12-03-2019 11:05
553661,vdevice-host-name,dns,625.875,12-03-2019 11:10
553693,vdevice-host-name,dns,766.625,12-03-2019 11:15
553761,vdevice-host-name,dns,885.375,12-03-2019 11:20
553843,vdevice-host-name,dns,649.375,12-03-2019 11:25
553871,vdevice-host-name,dns,652,12-03-2019 11:30
553921,vdevice-host-name,dns,665.875,12-03-2019 11:35
553975,vdevice-host-name,dns,697.625,12-03-2019 11:40
554050,vdevice-host-name,dns,640.5,12-03-2019 11:45
554113,vdevice-host-name,dns,1035.375,12-03-2019 11:50
554150,vdevice-host-name,dns,590.875,12-03-2019 11:55
554199,vdevice-host-name,dns,671.5,12-03-2019 12:00
554228,vdevice-host-name,dns,743.875,12-03-2019 12:05
554322,vdevice-host-name,dns,680.375,12-03-2019 12:10
554363,vdevice-host-name,dns,838.625,12-03-2019 12:15
554426,vdevice-host-name,dns,939.875,12-03-2019 12:20
554476,vdevice-host-name,dns,666.875,12-03-2019 12:25
554488,vdevice-host-name,dns,1428,12-03-2019 12:30
554550,vdevice-host-name,dns,728.375,12-03-2019 12:35
554646,vdevice-host-name,dns,610.375,12-03-2019 12:40
554648,vdevice-host-name,dns,566.5,12-03-2019 12:45
554728,vdevice-host-name,dns,924.375,12-03-2019 12:50
554766,vdevice-host-name,dns,695.875,12-03-2019 12:55
554810,vdevice-host-name,dns,586,12-03-2019 13:00
554902,vdevice-host-name,dns,704.875,12-03-2019 13:05
554922,vdevice-host-name,dns,604.625,12-03-2019 13:10
554988,vdevice-host-name,dns,735.625,12-03-2019 13:15
555020,vdevice-host-name,dns,889.375,12-03-2019 13:20
555081,vdevice-host-name,dns,674.625,12-03-2019 13:25
555153,vdevice-host-name,dns,871.375,12-03-2019 13:30
555213,vdevice-host-name,dns,875.125,12-03-2019 13:35
555230,vdevice-host-name,dns,605.875,12-03-2019 13:40
555285,vdevice-host-name,dns,584,12-03-2019 13:45
555377,vdevice-host-name,dns,923.375,12-03-2019 13:50
555408,vdevice-host-name,dns,655.875,12-03-2019 13:55
555486,vdevice-host-name,dns,675.5,12-03-2019 14:00
555522,vdevice-host-name,dns,796.625,12-03-2019 14:05
555568,vdevice-host-name,dns,1018.875,12-03-2019 14:10
555648,vdevice-host-name,dns,1707.25,12-03-2019 14:15
555663,vdevice-host-name,dns,932.625,12-03-2019 14:20
555743,vdevice-host-name,dns,1674.875,12-03-2019 14:25
555791,vdevice-host-name,dns,2093.5,12-03-2019 14:30
555852,vdevice-host-name,dns,1272.75,12-03-2019 14:35
555901,vdevice-host-name,dns,857.75,12-03-2019 14:40
555955,vdevice-host-name,dns,656,12-03-2019 14:45
556013,vdevice-host-name,dns,578.75,12-03-2019 14:50
556056,vdevice-host-name,dns,901,12-03-2019 14:55
556123,vdevice-host-name,dns,562.5,12-03-2019 15:00
556175,vdevice-host-name,dns,560.5,12-03-2019 15:05
556193,vdevice-host-name,dns,1102.75,12-03-2019 15:10
556257,vdevice-host-name,dns,560.375,12-03-2019 15:15
556336,vdevice-host-name,dns,621,12-03-2019 15:20
556362,vdevice-host-name,dns,659.5,12-03-2019 15:25
556448,vdevice-host-name,dns,550.75,12-03-2019 15:30
556484,vdevice-host-name,dns,547,12-03-2019 15:35
556514,vdevice-host-name,dns,929.5,12-03-2019 15:40
556604,vdevice-host-name,dns,620.75,12-03-2019 15:45
556614,vdevice-host-name,dns,621,12-03-2019 15:50
556675,vdevice-host-name,dns,768.5,12-03-2019 15:55
556737,vdevice-host-name,dns,644.25,12-03-2019 16:00
556813,vdevice-host-name,dns,527.5,12-03-2019 16:05
556864,vdevice-host-name,dns,933.5,12-03-2019 16:10
556907,vdevice-host-name,dns,657.875,12-03-2019 16:15
556938,vdevice-host-name,dns,492.25,12-03-2019 16:20
557013,vdevice-host-name,dns,729.5,12-03-2019 16:25
557033,vdevice-host-name,dns,575.25,12-03-2019 16:30
557127,vdevice-host-name,dns,484.5,12-03-2019 16:45
557150,vdevice-host-name,dns,570.25,12-03-2019 16:50
557225,vdevice-host-name,dns,733.5,12-03-2019 16:55
557250,vdevice-host-name,dns,574,12-03-2019 17:00
557333,vdevice-host-name,dns,601.5,12-03-2019 17:05
557376,vdevice-host-name,dns,956.75,12-03-2019 17:10
557438,vdevice-host-name,dns,599.375,12-03-2019 17:15
557483,vdevice-host-name,dns,527.5,12-03-2019 17:20
557561,vdevice-host-name,dns,703.5,12-03-2019 17:25
557568,vdevice-host-name,dns,679.75,12-03-2019 17:30
557647,vdevice-host-name,dns,582,12-03-2019 17:35
557711,vdevice-host-name,dns,946.5,12-03-2019 17:40
557725,vdevice-host-name,dns,576.75,12-03-2019 17:45
557816,vdevice-host-name,dns,580,12-03-2019 17:50
557832,vdevice-host-name,dns,721,12-03-2019 17:55
557901,vdevice-host-name,dns,615.75,12-03-2019 18:00
557968,vdevice-host-name,dns,497.25,12-03-2019 18:05
558006,vdevice-host-name,dns,805.625,12-03-2019 18:10
558075,vdevice-host-name,dns,674.5,12-03-2019 18:15
558135,vdevice-host-name,dns,650,12-03-2019 18:20
558185,vdevice-host-name,dns,823.625,12-03-2019 18:25
558206,vdevice-host-name,dns,620.125,12-03-2019 18:30
558284,vdevice-host-name,dns,566.5,12-03-2019 18:35
558327,vdevice-host-name,dns,891.375,12-03-2019 18:40
558391,vdevice-host-name,dns,625.875,12-03-2019 18:45
558417,vdevice-host-name,dns,613,12-03-2019 18:50
558474,vdevice-host-name,dns,708.875,12-03-2019 18:55
558564,vdevice-host-name,dns,728.875,12-03-2019 19:00
558594,vdevice-host-name,dns,734,12-03-2019 19:05
558657,vdevice-host-name,dns,875.875,12-03-2019 19:10
558722,vdevice-host-name,dns,674.5,12-03-2019 19:15
558739,vdevice-host-name,dns,624.75,12-03-2019 19:20
558823,vdevice-host-name,dns,1015.75,12-03-2019 19:25
558860,vdevice-host-name,dns,563.625,12-03-2019 19:30
558892,vdevice-host-name,dns,631.5,12-03-2019 19:35
558988,vdevice-host-name,dns,842.875,12-03-2019 19:40
559008,vdevice-host-name,dns,639.625,12-03-2019 19:45
559046,vdevice-host-name,dns,712.25,12-03-2019 19:50
559136,vdevice-host-name,dns,658.375,12-03-2019 19:55
559152,vdevice-host-name,dns,544.125,12-03-2019 20:00
