Timestamp,Utilization(bps),SMA3,EMA3,SMA7,EMA7
2019-02-11 16:30:00,1108.0,1192.0416666666667,1133.0349718818766,1168.9642857142858,1174.5035292793964
2019-02-11 16:35:00,1425.875,1189.7916666666667,1279.4549859409383,1182.8214285714287,1237.3463969595473
2019-02-11 16:40:00,1475.75,1336.5416666666667,1377.602492970469,1259.8392857142858,1296.9472977196604
2019-02-11 16:45:00,1027.25,1309.625,1202.4262464852345,1226.517857142857,1229.5229732897453
2019-02-11 16:50:00,1165.75,1222.9166666666667,1184.0881232426173,1238.6785714285713,1213.5797299673088
2019-02-11 16:55:00,1404.75,1199.25,1294.4190616213086,1234.6964285714287,1261.3722974754817
2019-02-11 17:00:00,1406.5,1325.6666666666667,1350.4595308106543,1287.6964285714287,1297.6542231066112
2019-02-11 17:05:00,1799.75,1537.0,1575.1047654053273,1386.517857142857,1423.1781673299583
2019-02-11 17:10:00,1347.0,1517.75,1461.0523827026636,1375.25,1404.1336254974688
2019-02-11 17:15:00,810.5,1319.0833333333333,1135.7761913513318,1280.2142857142858,1255.7252191231014
2019-02-11 17:20:00,839.625,999.0416666666666,987.7005956756659,1253.4107142857142,1151.7001643423262
2019-02-11 17:25:00,1221.375,957.1666666666666,1104.5377978378328,1261.357142857143,1169.1188732567446
2019-02-11 17:30:00,1007.25,1022.75,1055.8938989189164,1204.5714285714287,1128.6516549425585
2019-02-11 17:35:00,1496.25,1241.625,1276.0719494594582,1217.392857142857,1220.5512412069188
2019-02-11 17:40:00,1394.125,1299.2083333333333,1335.098474729729,1159.4464285714287,1263.944680905189
2019-02-11 17:45:00,1196.25,1362.2083333333333,1265.6742373648644,1137.9107142857142,1247.0210106788916
2019-02-11 17:50:00,1211.875,1267.4166666666667,1238.7746186824322,1195.25,1238.2345080091686
2019-02-11 17:55:00,1329.625,1245.9166666666667,1284.1998093412162,1265.25,1261.0821310068766
2019-02-11 18:00:00,1603.25,1381.5833333333333,1443.724904670608,1319.8035714285713,1346.6240982551574
2019-02-11 18:05:00,672.375,1201.75,1058.0499523353042,1271.9642857142858,1178.061823691368
2019-02-11 18:10:00,1472.875,1249.5,1265.462476167652,1268.625,1251.765117768526
2019-02-11 18:15:00,1004.25,1049.8333333333333,1134.8562380838262,1212.9285714285713,1189.8863383263945
2019-02-11 18:20:00,1293.125,1256.75,1213.990619041913,1226.767857142857,1215.696003744796
