,Hostname,Application,Utilization(kb),Timestamp
131286,vdevice-host-name,https,2.84,2/12/2019 11:15
131294,vdevice-host-name,new_relic,1.36,2/12/2019 11:15
131311,vdevice-host-name,salesforce,7.03,2/12/2019 11:20
131322,vdevice-host-name,dns,2.81,2/12/2019 11:20
131329,vdevice-host-name,new_relic,1.35,2/12/2019 11:20
131330,vdevice-host-name,https,3.44,2/12/2019 11:20
131348,vdevice-host-name,dns,3.17,2/12/2019 11:25
131360,vdevice-host-name,https,2.86,2/12/2019 11:25
131363,vdevice-host-name,new_relic,1.35,2/12/2019 11:25
131367,vdevice-host-name,salesforce,5.83,2/12/2019 11:25
131402,vdevice-host-name,https,3.38,2/12/2019 11:30
131405,vdevice-host-name,salesforce,7.13,2/12/2019 11:30
131406,vdevice-host-name,dns,2.6,2/12/2019 11:30
131419,vdevice-host-name,new_relic,1.36,2/12/2019 11:30
131436,vdevice-host-name,new_relic,0.98,2/12/2019 11:35
131438,vdevice-host-name,https,266.23,2/12/2019 11:35
131453,vdevice-host-name,salesforce,5.77,2/12/2019 11:35
131470,vdevice-host-name,dns,3.35,2/12/2019 11:35
131484,vdevice-host-name,salesforce,9.19,2/12/2019 11:40
131487,vdevice-host-name,https,7.71,2/12/2019 11:40
131513,vdevice-host-name,new_relic,1.35,2/12/2019 11:40
131516,vdevice-host-name,dns,3.18,2/12/2019 11:40
131537,vdevice-host-name,dns,1.38,2/12/2019 11:45
131545,vdevice-host-name,salesforce,1.54,2/12/2019 11:45
131553,vdevice-host-name,new_relic,1.36,2/12/2019 11:45
131556,vdevice-host-name,https,5.53,2/12/2019 11:45
131575,vdevice-host-name,new_relic,1.35,2/12/2019 11:50
131587,vdevice-host-name,dns,1.34,2/12/2019 11:50
131598,vdevice-host-name,https,5.67,2/12/2019 11:50
131612,vdevice-host-name,salesforce,2.2,2/12/2019 11:50
131613,vdevice-host-name,dns,1.51,2/12/2019 11:55
131625,vdevice-host-name,https,4.77,2/12/2019 11:55
131646,vdevice-host-name,new_relic,1.35,2/12/2019 11:55
131652,vdevice-host-name,salesforce,2.5,2/12/2019 11:55
131658,vdevice-host-name,salesforce,1.37,2/12/2019 12:00
131676,vdevice-host-name,https,5.52,2/12/2019 12:00
131683,vdevice-host-name,new_relic,1.35,2/12/2019 12:00
131687,vdevice-host-name,dns,1.35,2/12/2019 12:00
131704,vdevice-host-name,salesforce,1.36,2/12/2019 12:05
131709,vdevice-host-name,dns,1.15,2/12/2019 12:05
131730,vdevice-host-name,new_relic,1.36,2/12/2019 12:05
131731,vdevice-host-name,https,6.09,2/12/2019 12:05
131748,vdevice-host-name,https,7.03,2/12/2019 12:10
131781,vdevice-host-name,salesforce,1.37,2/12/2019 12:10
131782,vdevice-host-name,dns,1.55,2/12/2019 12:10
131788,vdevice-host-name,new_relic,1.36,2/12/2019 12:10
131821,vdevice-host-name,https,6.32,2/12/2019 12:15
131825,vdevice-host-name,dns,1.3,2/12/2019 12:15
131836,vdevice-host-name,new_relic,1.35,2/12/2019 12:15
131837,vdevice-host-name,salesforce,1.55,2/12/2019 12:15
131852,vdevice-host-name,new_relic,1.35,2/12/2019 12:20
131866,vdevice-host-name,salesforce,2.52,2/12/2019 12:20
131871,vdevice-host-name,dns,1.39,2/12/2019 12:20
131874,vdevice-host-name,https,6.4,2/12/2019 12:20
131883,vdevice-host-name,new_relic,1.35,2/12/2019 12:25
131905,vdevice-host-name,https,7.09,2/12/2019 12:25
131911,vdevice-host-name,salesforce,2.53,2/12/2019 12:25
131919,vdevice-host-name,dns,1.49,2/12/2019 12:25
131930,vdevice-host-name,dns,2.11,2/12/2019 12:30
131946,vdevice-host-name,new_relic,1.35,2/12/2019 12:30
131948,vdevice-host-name,https,6.1,2/12/2019 12:30
131971,vdevice-host-name,salesforce,1.54,2/12/2019 12:30
131979,vdevice-host-name,dns,0.84,2/12/2019 12:35
131992,vdevice-host-name,salesforce,1.56,2/12/2019 12:35
131993,vdevice-host-name,https,6.54,2/12/2019 12:35
132005,vdevice-host-name,new_relic,1.36,2/12/2019 12:35
132022,vdevice-host-name,new_relic,1.35,2/12/2019 12:40
132030,vdevice-host-name,salesforce,1.55,2/12/2019 12:40
132031,vdevice-host-name,dns,0.78,2/12/2019 12:40
132047,vdevice-host-name,https,6.3,2/12/2019 12:40
132063,vdevice-host-name,dns,1.48,2/12/2019 12:45
132077,vdevice-host-name,salesforce,1.54,2/12/2019 12:45
132082,vdevice-host-name,new_relic,1.35,2/12/2019 12:45
132094,vdevice-host-name,https,6.84,2/12/2019 12:45
132122,vdevice-host-name,new_relic,1.35,2/12/2019 12:50
132124,vdevice-host-name,https,6.85,2/12/2019 12:50
132140,vdevice-host-name,dns,0.85,2/12/2019 12:50
132150,vdevice-host-name,salesforce,2.22,2/12/2019 12:50
132153,vdevice-host-name,dns,1.16,2/12/2019 12:55
132160,vdevice-host-name,new_relic,0.79,2/12/2019 12:55
132161,vdevice-host-name,https,6.49,2/12/2019 12:55
132178,vdevice-host-name,salesforce,2.2,2/12/2019 12:55
132207,vdevice-host-name,https,6.3,2/12/2019 13:00
132212,vdevice-host-name,new_relic,1.36,2/12/2019 13:00
132231,vdevice-host-name,dns,0.82,2/12/2019 13:00
132236,vdevice-host-name,salesforce,1.53,2/12/2019 13:00
132251,vdevice-host-name,new_relic,1.92,2/12/2019 13:05
132268,vdevice-host-name,dns,0.99,2/12/2019 13:05
132283,vdevice-host-name,salesforce,1.86,2/12/2019 13:05
132284,vdevice-host-name,https,6.49,2/12/2019 13:05
132292,vdevice-host-name,https,6.85,2/12/2019 13:10
132304,vdevice-host-name,salesforce,1.37,2/12/2019 13:10
132306,vdevice-host-name,dns,0.99,2/12/2019 13:10
132320,vdevice-host-name,new_relic,1.35,2/12/2019 13:10
132336,vdevice-host-name,salesforce,1.36,2/12/2019 13:15
132348,vdevice-host-name,dns,1.46,2/12/2019 13:15
132370,vdevice-host-name,new_relic,1.35,2/12/2019 13:15
132374,vdevice-host-name,https,6.08,2/12/2019 13:15
132378,vdevice-host-name,new_relic,0.79,2/12/2019 13:20
132391,vdevice-host-name,https,6.66,2/12/2019 13:20
132402,vdevice-host-name,dns,1.23,2/12/2019 13:20
132408,vdevice-host-name,salesforce,1.86,2/12/2019 13:20
132428,vdevice-host-name,dns,0.92,2/12/2019 13:25
132431,vdevice-host-name,https,6.67,2/12/2019 13:25
132437,vdevice-host-name,salesforce,1.48,2/12/2019 13:25
132445,vdevice-host-name,new_relic,1.36,2/12/2019 13:25
132478,vdevice-host-name,https,7.28,2/12/2019 13:30
132501,vdevice-host-name,new_relic,1.35,2/12/2019 13:30
132503,vdevice-host-name,salesforce,2.88,2/12/2019 13:30
132511,vdevice-host-name,dns,1.01,2/12/2019 13:30
132517,vdevice-host-name,salesforce,3.15,2/12/2019 13:35
132542,vdevice-host-name,dns,0.87,2/12/2019 13:35
132546,vdevice-host-name,new_relic,1.42,2/12/2019 13:35
132551,vdevice-host-name,https,7.37,2/12/2019 13:35
132570,vdevice-host-name,dns,0.69,2/12/2019 13:40
132576,vdevice-host-name,salesforce,2.3,2/12/2019 13:40
132591,vdevice-host-name,https,5.53,2/12/2019 13:40
132593,vdevice-host-name,new_relic,1.92,2/12/2019 13:40
132607,vdevice-host-name,salesforce,2.22,2/12/2019 13:45
132610,vdevice-host-name,dns,1.26,2/12/2019 13:45
132620,vdevice-host-name,new_relic,0.79,2/12/2019 13:45
132635,vdevice-host-name,https,6.51,2/12/2019 13:45
132654,vdevice-host-name,dns,0.67,2/12/2019 13:50
132656,vdevice-host-name,salesforce,2.08,2/12/2019 13:50
132671,vdevice-host-name,new_relic,1.36,2/12/2019 13:50
132684,vdevice-host-name,https,6.64,2/12/2019 13:50
132694,vdevice-host-name,new_relic,1.36,2/12/2019 13:55
132696,vdevice-host-name,https,6.52,2/12/2019 13:55
132709,vdevice-host-name,salesforce,0.79,2/12/2019 13:55
132733,vdevice-host-name,dns,0.95,2/12/2019 13:55
132739,vdevice-host-name,salesforce,1.55,2/12/2019 14:00
132747,vdevice-host-name,new_relic,1.35,2/12/2019 14:00
132749,vdevice-host-name,dns,0.69,2/12/2019 14:00
132780,vdevice-host-name,https,6.9,2/12/2019 14:00
132787,vdevice-host-name,https,6.11,2/12/2019 14:05
132818,vdevice-host-name,dns,0.68,2/12/2019 14:05
132820,vdevice-host-name,salesforce,1.76,2/12/2019 14:05
132821,vdevice-host-name,new_relic,1.36,2/12/2019 14:05
132844,vdevice-host-name,new_relic,1.36,2/12/2019 14:10
132856,vdevice-host-name,salesforce,1.36,2/12/2019 14:10
132860,vdevice-host-name,dns,1.09,2/12/2019 14:10
132869,vdevice-host-name,https,6.64,2/12/2019 14:10
132878,vdevice-host-name,https,7.24,2/12/2019 14:15
132881,vdevice-host-name,new_relic,1.9,2/12/2019 14:15
132899,vdevice-host-name,dns,1.32,2/12/2019 14:15
132915,vdevice-host-name,salesforce,1.73,2/12/2019 14:15
132922,vdevice-host-name,dns,1.01,2/12/2019 14:20
132928,vdevice-host-name,new_relic,0.8,2/12/2019 14:20
132937,vdevice-host-name,https,6.85,2/12/2019 14:20
132946,vdevice-host-name,salesforce,1.84,2/12/2019 14:20
132971,vdevice-host-name,dns,0.98,2/12/2019 14:25
132995,vdevice-host-name,salesforce,2.04,2/12/2019 14:25
133005,vdevice-host-name,https,6.65,2/12/2019 14:25
133006,vdevice-host-name,new_relic,1.34,2/12/2019 14:25
133026,vdevice-host-name,https,6.67,2/12/2019 14:30
133036,vdevice-host-name,dns,0.74,2/12/2019 14:30
133042,vdevice-host-name,new_relic,1.37,2/12/2019 14:30
133046,vdevice-host-name,salesforce,2.03,2/12/2019 14:30
133076,vdevice-host-name,salesforce,2.05,2/12/2019 14:35
133083,vdevice-host-name,new_relic,1.35,2/12/2019 14:35
133086,vdevice-host-name,https,6.91,2/12/2019 14:35
133091,vdevice-host-name,dns,0.86,2/12/2019 14:35
133121,vdevice-host-name,salesforce,1.55,2/12/2019 14:40
133125,vdevice-host-name,dns,0.81,2/12/2019 14:40
133127,vdevice-host-name,new_relic,1.35,2/12/2019 14:40
133140,vdevice-host-name,https,7.56,2/12/2019 14:40
133161,vdevice-host-name,salesforce,2.85,2/12/2019 14:45
133170,vdevice-host-name,dns,1.27,2/12/2019 14:45
133178,vdevice-host-name,https,6.22,2/12/2019 14:45
133179,vdevice-host-name,new_relic,1.36,2/12/2019 14:45
133194,vdevice-host-name,https,6.85,2/12/2019 14:50
133207,vdevice-host-name,salesforce,1.54,2/12/2019 14:50
133218,vdevice-host-name,dns,0.69,2/12/2019 14:50
133229,vdevice-host-name,new_relic,1.35,2/12/2019 14:50
133240,vdevice-host-name,new_relic,1.35,2/12/2019 14:55
133241,vdevice-host-name,salesforce,2.13,2/12/2019 14:55
133258,vdevice-host-name,https,7.34,2/12/2019 14:55
133264,vdevice-host-name,dns,1,2/12/2019 14:55
133279,vdevice-host-name,new_relic,1.36,2/12/2019 15:00
133296,vdevice-host-name,https,5.86,2/12/2019 15:00
133301,vdevice-host-name,dns,0.71,2/12/2019 15:00
133321,vdevice-host-name,salesforce,1.55,2/12/2019 15:00
133324,vdevice-host-name,https,6.63,2/12/2019 15:05
133334,vdevice-host-name,dns,0.84,2/12/2019 15:05
133335,vdevice-host-name,new_relic,1.35,2/12/2019 15:05
133361,vdevice-host-name,salesforce,1.55,2/12/2019 15:05
133372,vdevice-host-name,dns,0.76,2/12/2019 15:10
133388,vdevice-host-name,https,6.26,2/12/2019 15:10
133392,vdevice-host-name,new_relic,1.36,2/12/2019 15:10
133409,vdevice-host-name,salesforce,2.04,2/12/2019 15:10
133423,vdevice-host-name,https,6.3,2/12/2019 15:15
133427,vdevice-host-name,salesforce,2.07,2/12/2019 15:15
133451,vdevice-host-name,dns,1.11,2/12/2019 15:15
133457,vdevice-host-name,new_relic,1.35,2/12/2019 15:15
133460,vdevice-host-name,salesforce,2.09,2/12/2019 15:20
133480,vdevice-host-name,dns,1.04,2/12/2019 15:20
133494,vdevice-host-name,new_relic,1.34,2/12/2019 15:20
133498,vdevice-host-name,https,6.05,2/12/2019 15:20
133517,vdevice-host-name,dns,0.96,2/12/2019 15:25
133535,vdevice-host-name,salesforce,2.7,2/12/2019 15:25
133539,vdevice-host-name,new_relic,1.35,2/12/2019 15:25
133545,vdevice-host-name,https,6.66,2/12/2019 15:25
133556,vdevice-host-name,https,7.01,2/12/2019 15:30
133565,vdevice-host-name,salesforce,2.21,2/12/2019 15:30
133567,vdevice-host-name,new_relic,1.37,2/12/2019 15:30
133572,vdevice-host-name,dns,0.74,2/12/2019 15:30
133599,vdevice-host-name,https,6.49,2/12/2019 15:35
133612,vdevice-host-name,dns,0.85,2/12/2019 15:35
133629,vdevice-host-name,new_relic,1.35,2/12/2019 15:35
133636,vdevice-host-name,salesforce,1.35,2/12/2019 15:35
133638,vdevice-host-name,new_relic,1.35,2/12/2019 15:40
133642,vdevice-host-name,https,7.97,2/12/2019 15:40
133674,vdevice-host-name,salesforce,1.85,2/12/2019 15:40
133678,vdevice-host-name,dns,0.99,2/12/2019 15:40
133687,vdevice-host-name,dns,1.29,2/12/2019 15:45
133709,vdevice-host-name,new_relic,1.36,2/12/2019 15:45
133715,vdevice-host-name,salesforce,1.89,2/12/2019 15:45
133724,vdevice-host-name,https,5.57,2/12/2019 15:45
133743,vdevice-host-name,salesforce,3.4,2/12/2019 15:50
133746,vdevice-host-name,new_relic,1.36,2/12/2019 15:50
133752,vdevice-host-name,https,7.04,2/12/2019 15:50
133755,vdevice-host-name,dns,0.62,2/12/2019 15:50
133779,vdevice-host-name,dns,0.96,2/12/2019 15:55
133789,vdevice-host-name,new_relic,1.35,2/12/2019 15:55
133800,vdevice-host-name,https,7.21,2/12/2019 15:55
133816,vdevice-host-name,salesforce,1.36,2/12/2019 15:55
133821,vdevice-host-name,salesforce,1.36,2/12/2019 16:00
133822,vdevice-host-name,new_relic,1.35,2/12/2019 16:00
133825,vdevice-host-name,https,6.69,2/12/2019 16:00
133832,vdevice-host-name,dns,0.82,2/12/2019 16:00
133865,vdevice-host-name,https,7.25,2/12/2019 16:05
133879,vdevice-host-name,salesforce,2.02,2/12/2019 16:05
133883,vdevice-host-name,dns,0.7,2/12/2019 16:05
133907,vdevice-host-name,new_relic,1.36,2/12/2019 16:05
133909,vdevice-host-name,dns,0.88,2/12/2019 16:10
133927,vdevice-host-name,salesforce,1.85,2/12/2019 16:10
133929,vdevice-host-name,new_relic,1.36,2/12/2019 16:10
133951,vdevice-host-name,https,6.5,2/12/2019 16:10
133955,vdevice-host-name,salesforce,2.85,2/12/2019 16:15
133959,vdevice-host-name,new_relic,1.35,2/12/2019 16:15
133977,vdevice-host-name,https,6.5,2/12/2019 16:15
133985,vdevice-host-name,dns,1.15,2/12/2019 16:15
134006,vdevice-host-name,salesforce,1.55,2/12/2019 16:20
134015,vdevice-host-name,https,7.25,2/12/2019 16:20
134027,vdevice-host-name,dns,0.95,2/12/2019 16:20
134042,vdevice-host-name,new_relic,1.36,2/12/2019 16:20
134056,vdevice-host-name,https,6.66,2/12/2019 16:25
134062,vdevice-host-name,dns,0.92,2/12/2019 16:25
134068,vdevice-host-name,salesforce,1.52,2/12/2019 16:25
134085,vdevice-host-name,new_relic,1.36,2/12/2019 16:25
134095,vdevice-host-name,salesforce,1.56,2/12/2019 16:30
134113,vdevice-host-name,dns,0.9,2/12/2019 16:30
134120,vdevice-host-name,new_relic,1.35,2/12/2019 16:30
134132,vdevice-host-name,https,7.22,2/12/2019 16:30
134136,vdevice-host-name,new_relic,1.34,2/12/2019 16:35
134137,vdevice-host-name,dns,0.73,2/12/2019 16:35
134141,vdevice-host-name,https,6.52,2/12/2019 16:35
134144,vdevice-host-name,salesforce,1.55,2/12/2019 16:35
134217,vdevice-host-name,salesforce,1.52,2/12/2019 16:40
134218,vdevice-host-name,https,7.75,2/12/2019 16:40
134220,vdevice-host-name,dns,0.86,2/12/2019 16:40
134221,vdevice-host-name,new_relic,1.36,2/12/2019 16:40
134231,vdevice-host-name,salesforce,1.55,2/12/2019 16:45
134251,vdevice-host-name,dns,1.24,2/12/2019 16:45
134257,vdevice-host-name,new_relic,1.35,2/12/2019 16:45
134265,vdevice-host-name,https,7.22,2/12/2019 16:45
134269,vdevice-host-name,new_relic,1.35,2/12/2019 16:50
134274,vdevice-host-name,dns,0.71,2/12/2019 16:50
134280,vdevice-host-name,salesforce,2.87,2/12/2019 16:50
134287,vdevice-host-name,https,6.7,2/12/2019 16:50
134315,vdevice-host-name,https,6.68,2/12/2019 16:55
134333,vdevice-host-name,dns,0.99,2/12/2019 16:55
134342,vdevice-host-name,salesforce,2.04,2/12/2019 16:55
134352,vdevice-host-name,new_relic,1.35,2/12/2019 16:55
134374,vdevice-host-name,salesforce,2.05,2/12/2019 17:00
134394,vdevice-host-name,dns,0.8,2/12/2019 17:00
134400,vdevice-host-name,https,7.2,2/12/2019 17:00
134401,vdevice-host-name,new_relic,1.35,2/12/2019 17:00
134413,vdevice-host-name,https,6.69,2/12/2019 17:05
134420,vdevice-host-name,new_relic,1.35,2/12/2019 17:05
134427,vdevice-host-name,dns,0.71,2/12/2019 17:05
134447,vdevice-host-name,salesforce,2.03,2/12/2019 17:05
134449,vdevice-host-name,new_relic,1.35,2/12/2019 17:10
134472,vdevice-host-name,dns,0.93,2/12/2019 17:10
134477,vdevice-host-name,https,7.03,2/12/2019 17:10
134488,vdevice-host-name,salesforce,2.04,2/12/2019 17:10
134500,vdevice-host-name,dns,1.22,2/12/2019 17:15
134511,vdevice-host-name,new_relic,1.36,2/12/2019 17:15
134534,vdevice-host-name,https,6.44,2/12/2019 17:15
134536,vdevice-host-name,salesforce,1.55,2/12/2019 17:15
134547,vdevice-host-name,new_relic,1.36,2/12/2019 17:20
134554,vdevice-host-name,dns,1.01,2/12/2019 17:20
134564,vdevice-host-name,https,6.14,2/12/2019 17:20
134565,vdevice-host-name,salesforce,1.54,2/12/2019 17:20
134583,vdevice-host-name,new_relic,1.36,2/12/2019 17:25
134584,vdevice-host-name,dns,0.9,2/12/2019 17:25
134594,vdevice-host-name,https,7.02,2/12/2019 17:25
134619,vdevice-host-name,salesforce,1.55,2/12/2019 17:25
134632,vdevice-host-name,dns,0.77,2/12/2019 17:30
134653,vdevice-host-name,salesforce,1.56,2/12/2019 17:30
134654,vdevice-host-name,https,6.31,2/12/2019 17:30
134670,vdevice-host-name,new_relic,1.35,2/12/2019 17:30
134685,vdevice-host-name,salesforce,2.86,2/12/2019 17:35
134688,vdevice-host-name,https,6.49,2/12/2019 17:35
134689,vdevice-host-name,new_relic,1.36,2/12/2019 17:35
134704,vdevice-host-name,dns,0.65,2/12/2019 17:35
134724,vdevice-host-name,salesforce,2.69,2/12/2019 17:40
134727,vdevice-host-name,https,7.96,2/12/2019 17:40
134758,vdevice-host-name,new_relic,1.35,2/12/2019 17:40
134759,vdevice-host-name,dns,0.82,2/12/2019 17:40
134788,vdevice-host-name,salesforce,1.86,2/12/2019 17:45
134795,vdevice-host-name,dns,1.16,2/12/2019 17:45
134801,vdevice-host-name,new_relic,1.35,2/12/2019 17:45
134805,vdevice-host-name,https,6.77,2/12/2019 17:45
134808,vdevice-host-name,new_relic,1.36,2/12/2019 17:50
134830,vdevice-host-name,dns,0.62,2/12/2019 17:50
134847,vdevice-host-name,salesforce,1.36,2/12/2019 17:50
134848,vdevice-host-name,https,5.58,2/12/2019 17:50
134875,vdevice-host-name,https,7.1,2/12/2019 17:55
134880,vdevice-host-name,dns,0.96,2/12/2019 17:55
134891,vdevice-host-name,salesforce,1.36,2/12/2019 17:55
134894,vdevice-host-name,new_relic,1.36,2/12/2019 17:55
134901,vdevice-host-name,dns,0.66,2/12/2019 18:00
134915,vdevice-host-name,salesforce,1.36,2/12/2019 18:00
134921,vdevice-host-name,new_relic,1.35,2/12/2019 18:00
134928,vdevice-host-name,https,6.53,2/12/2019 18:00
134965,vdevice-host-name,salesforce,3.36,2/12/2019 18:05
134969,vdevice-host-name,https,5.68,2/12/2019 18:05
134979,vdevice-host-name,dns,0.72,2/12/2019 18:05
134985,vdevice-host-name,new_relic,1.35,2/12/2019 18:05
134991,vdevice-host-name,https,6.77,2/12/2019 18:10
135013,vdevice-host-name,salesforce,1.86,2/12/2019 18:10
135022,vdevice-host-name,new_relic,1.36,2/12/2019 18:10
135027,vdevice-host-name,dns,0.85,2/12/2019 18:10
135040,vdevice-host-name,new_relic,1.36,2/12/2019 18:15
135056,vdevice-host-name,salesforce,1.35,2/12/2019 18:15
135062,vdevice-host-name,https,7.04,2/12/2019 18:15
135075,vdevice-host-name,dns,1.05,2/12/2019 18:15
135094,vdevice-host-name,dns,1.02,2/12/2019 18:20
135103,vdevice-host-name,salesforce,1.85,2/12/2019 18:20
135107,vdevice-host-name,https,6.53,2/12/2019 18:20
135122,vdevice-host-name,new_relic,1.35,2/12/2019 18:20
135138,vdevice-host-name,new_relic,1.36,2/12/2019 18:25
135147,vdevice-host-name,salesforce,1.34,2/12/2019 18:25
135150,vdevice-host-name,dns,0.89,2/12/2019 18:25
135152,vdevice-host-name,https,5.23,2/12/2019 18:25
135186,vdevice-host-name,salesforce,1.35,2/12/2019 18:30
135187,vdevice-host-name,new_relic,1.35,2/12/2019 18:30
135190,vdevice-host-name,https,6.98,2/12/2019 18:30
135210,vdevice-host-name,dns,0.77,2/12/2019 18:30
135220,vdevice-host-name,new_relic,1.35,2/12/2019 18:35
135222,vdevice-host-name,dns,0.74,2/12/2019 18:35
135230,vdevice-host-name,https,5.11,2/12/2019 18:35
135252,vdevice-host-name,salesforce,1.35,2/12/2019 18:35
135260,vdevice-host-name,dns,0.8,2/12/2019 18:40
135266,vdevice-host-name,https,7.78,2/12/2019 18:40
135279,vdevice-host-name,salesforce,2.68,2/12/2019 18:40
135281,vdevice-host-name,new_relic,1.36,2/12/2019 18:40
135326,vdevice-host-name,https,6.85,2/12/2019 18:45
135337,vdevice-host-name,dns,0.9,2/12/2019 18:45
135341,vdevice-host-name,salesforce,1.36,2/12/2019 18:45
135345,vdevice-host-name,new_relic,1.35,2/12/2019 18:45
135361,vdevice-host-name,https,6.32,2/12/2019 18:50
135375,vdevice-host-name,dns,0.77,2/12/2019 18:50
135388,vdevice-host-name,new_relic,1.36,2/12/2019 18:50
135390,vdevice-host-name,salesforce,1.37,2/12/2019 18:50
135393,vdevice-host-name,dns,0.73,2/12/2019 18:55
135411,vdevice-host-name,new_relic,1.35,2/12/2019 18:55
135428,vdevice-host-name,salesforce,1.37,2/12/2019 18:55
135436,vdevice-host-name,https,6.54,2/12/2019 18:55
135448,vdevice-host-name,new_relic,1.35,2/12/2019 19:00
135463,vdevice-host-name,salesforce,1.35,2/12/2019 19:00
135468,vdevice-host-name,https,6.4,2/12/2019 19:00
135475,vdevice-host-name,dns,0.71,2/12/2019 19:00
135502,vdevice-host-name,salesforce,1.37,2/12/2019 19:05
135508,vdevice-host-name,new_relic,1.36,2/12/2019 19:05
135521,vdevice-host-name,dns,0.83,2/12/2019 19:05
135522,vdevice-host-name,https,6.12,2/12/2019 19:05
135539,vdevice-host-name,salesforce,1.85,2/12/2019 19:10
135547,vdevice-host-name,https,6.86,2/12/2019 19:10
135562,vdevice-host-name,new_relic,1.35,2/12/2019 19:10
135564,vdevice-host-name,dns,0.97,2/12/2019 19:10
135573,vdevice-host-name,new_relic,1.37,2/12/2019 19:15
135595,vdevice-host-name,https,6.32,2/12/2019 19:15
135603,vdevice-host-name,salesforce,1.37,2/12/2019 19:15
135611,vdevice-host-name,dns,0.86,2/12/2019 19:15
135629,vdevice-host-name,https,6.87,2/12/2019 19:20
135638,vdevice-host-name,dns,1.17,2/12/2019 19:20
135644,vdevice-host-name,salesforce,1.35,2/12/2019 19:20
135645,vdevice-host-name,new_relic,1.35,2/12/2019 19:20
135687,vdevice-host-name,new_relic,1.35,2/12/2019 19:25
