Timestamp,Utilization(bps),SMA4,SMA9,EMA4,EMA9,cum_sum
2019-02-17 22:55:00,659.875,774.375,742.0972222222222,747.0649952075609,744.8033406924295,4504808.875
2019-02-17 23:00:00,844.0,788.8125,749.8055555555555,785.8389971245366,764.6426725539437,4505652.875
2019-02-17 23:05:00,620.625,754.6875,750.7361111111111,719.7533982747219,735.839138043155,4506273.5
2019-02-17 23:10:00,690.875,703.84375,749.8472222222222,708.2020389648333,726.8463104345241,4506964.375
2019-02-17 23:15:00,810.75,741.5625,743.7222222222222,749.2212233789,743.6270483476194,4507775.125
2019-02-17 23:20:00,562.125,671.09375,736.2083333333334,674.3827340273401,707.3266386780956,4508337.25
2019-02-17 23:25:00,620.875,671.15625,717.8333333333334,652.9796404164041,690.0363109424766,4508958.125
2019-02-17 23:30:00,793.5,696.8125,721.875,709.1877842498426,710.7290487539814,4509751.625
2019-02-17 23:35:00,633.875,652.59375,692.9444444444445,679.0626705499056,695.3582390031852,4510385.5
2019-02-17 23:40:00,712.25,690.125,698.7638888888889,692.3376023299435,698.7365912025482,4511097.75
2019-02-17 23:45:00,869.25,752.21875,701.5694444444445,763.1025613979662,732.8392729620386,4511967.0
2019-02-17 23:50:00,905.125,780.125,733.1805555555555,819.9115368387797,767.296418369631,4512872.125
2019-02-17 23:55:00,655.875,785.625,729.2916666666666,754.2969221032679,745.012134695705,4513528.0
2019-02-18 00:00:00,750.75,795.25,722.625,752.8781532619607,746.1597077565641,4514278.75
2019-02-18 00:05:00,770.375,770.53125,745.7638888888889,759.8768919571764,751.0027662052514,4515049.125
2019-02-18 00:10:00,708.375,721.34375,755.4861111111111,739.2761351743059,742.4772129642013,4515757.5
2019-02-18 00:15:00,692.5,730.5,744.2638888888889,720.5656811045835,732.4817703713611,4516450.0
2019-02-18 00:20:00,694.375,716.40625,750.9861111111111,710.0894086627501,724.8604162970889,4517144.375
2019-02-18 00:25:00,659.875,688.78125,745.1666666666666,690.0036451976501,711.8633330376712,4517804.25
2019-02-18 00:30:00,820.75,716.875,739.7777777777778,742.3021871185902,733.640666430137,4518625.0
2019-02-18 00:35:00,585.375,690.09375,704.25,679.5313122711542,703.9875331441096,4519210.375
2019-02-18 00:40:00,770.75,709.1875,717.0138888888889,716.0187873626926,717.3400265152878,4519981.125
2019-02-18 00:45:00,770.5,736.84375,719.2083333333334,737.8112724176156,727.9720212122303,4520751.625
2019-02-18 00:50:00,880.875,751.875,731.4861111111111,795.0367634505694,758.5526169697844,4521632.5
2019-02-18 00:55:00,694.875,779.25,729.9861111111111,754.9720580703417,745.8170935758276,4522327.375
2019-02-18 01:00:00,829.75,794.0,745.2361111111111,784.8832348422051,762.6036748606622,4523157.125
2019-02-18 01:05:00,659.375,766.21875,741.3472222222222,734.6799409053231,741.9579398885298,4523816.5
2019-02-18 01:10:00,659.875,710.96875,741.3472222222222,704.7579645431939,725.5413519108239,4524476.375
2019-02-18 01:15:00,673.0,705.5,724.9305555555555,692.0547787259164,715.0330815286592,4525149.375
2019-02-18 01:20:00,682.875,668.78125,735.7638888888889,688.38286723555,708.6014652229275,4525832.25
2019-02-18 01:25:00,640.375,664.03125,721.2777777777778,669.17972034133,694.9561721783421,4526472.625
2019-02-18 01:30:00,731.25,681.875,716.9166666666666,694.0078322047981,702.2149377426737,4527203.875
2019-02-18 01:35:00,601.125,663.90625,685.8333333333334,656.8546993228789,681.996950194139,4527805.0
2019-02-18 01:40:00,770.5,685.8125,694.2361111111111,702.3128195937275,699.6975601553113,4528575.5
2019-02-18 01:45:00,692.5,698.84375,678.9861111111111,698.3876917562366,698.2580481242491,4529268.0
2019-02-18 01:50:00,1028.125,773.0625,719.9583333333334,830.282615053742,764.2314384993994,4530296.125
2019-02-18 01:55:00,679.125,792.5625,722.0972222222222,769.8195690322452,747.2101507995196,4530975.25
2019-02-18 02:00:00,845.25,811.25,741.2361111111111,799.9917414193471,766.8181206396158,4531820.5
2019-02-18 02:05:00,655.625,802.03125,738.2083333333334,742.2450448516083,744.5794965116927,4532476.125
2019-02-18 02:10:00,644.125,706.03125,738.625,702.997026910965,724.4885972093542,4533120.25
2019-02-18 02:15:00,722.25,716.8125,737.625,710.698216146579,724.0408777674835,4533842.5
2019-02-18 02:20:00,671.125,673.28125,745.4027777777778,694.8689296879476,713.4577022139869,4534513.625
2019-02-18 02:25:00,517.0,638.625,717.2361111111111,623.7213578127686,674.1661617711895,4535030.625
2019-02-18 02:30:00,965.375,718.9375,747.5555555555555,760.3828146876613,732.4079294169517,4535996.0
2019-02-18 02:35:00,656.875,702.59375,706.3055555555555,718.9796888125968,717.3013435335614,4536652.875
2019-02-18 02:40:00,642.125,695.34375,702.1944444444445,688.2378132875581,702.2660748268491,4537295.0
2019-02-18 02:45:00,727.375,747.9375,689.0972222222222,703.8926879725349,707.2878598614794,4538022.375
2019-02-18 02:50:00,1041.625,767.0,731.9861111111111,838.9856127835209,774.1552878891837,4539064.0
2019-02-18 02:55:00,624.75,758.96875,729.8333333333334,753.2913676701125,744.2742303113471,4539688.75
2019-02-18 03:00:00,836.125,807.46875,742.4861111111111,786.4248206020676,762.6443842490778,4540524.875
2019-02-18 03:05:00,780.125,820.65625,754.5972222222222,783.9048923612406,766.1405073992623,4541305.0
2019-02-18 03:10:00,751.25,748.0625,780.625,770.8429354167445,763.1624059194099,4542056.25
2019-02-18 03:15:00,814.875,795.59375,763.9027777777778,788.4557612500467,773.504924735528,4542871.125
2019-02-18 03:20:00,657.625,750.96875,763.9861111111111,736.123456750028,750.3289397884225,4543528.75
2019-02-18 03:25:00,685.25,727.25,768.7777777777778,715.7740740500168,737.3131518307381,4544214.0
2019-02-18 03:30:00,820.625,744.59375,779.1388888888889,757.7144444300102,753.9755214645905,4545034.625
2019-02-18 03:35:00,618.625,695.53125,732.1388888888889,702.0786666580062,726.9054171716725,4545653.25
2019-02-18 03:40:00,688.875,703.34375,739.2638888888889,696.7971999948038,719.2993337373381,4546342.125
2019-02-18 03:45:00,794.375,730.625,734.625,735.8283199968823,734.3144669898705,4547136.5
2019-02-18 03:50:00,883.5,746.34375,746.1111111111111,794.8969919981295,764.1515735918965,4548020.0
2019-02-18 03:55:00,630.75,749.375,732.7222222222222,729.2381951988777,737.4712588735173,4548650.75
2019-02-18 04:00:00,805.125,778.4375,731.6388888888889,759.5929171193268,751.0020070988139,4549455.875
2019-02-18 04:05:00,879.375,799.6875,756.2777777777778,807.5057502715962,776.6766056790512,4550335.25
2019-02-18 04:10:00,562.5,719.4375,742.6388888888889,709.5034501629577,733.841284543241,4550897.75
2019-02-18 04:15:00,800.625,761.90625,740.4166666666666,745.9520700977747,747.1980276345929,4551698.375
2019-02-18 04:20:00,664.125,726.65625,745.4722222222222,713.2212420586649,730.5834221076744,4552362.5
2019-02-18 04:25:00,682.25,677.375,744.7361111111111,700.832745235199,720.9167376861396,4553044.75
2019-02-18 04:30:00,855.625,750.65625,751.5416666666666,762.7496471411195,747.8583901489118,4553900.375
2019-02-18 04:35:00,664.125,716.53125,727.1666666666666,723.2997882846718,731.1117121191295,4554564.5
2019-02-18 04:40:00,901.625,775.90625,757.2638888888889,794.6298729708031,765.2143696953037,4555466.125
2019-02-18 04:45:00,799.375,805.1875,756.625,796.5279237824819,772.0464957562431,4556265.5
2019-02-18 04:50:00,964.625,832.4375,766.0972222222222,863.7667542694893,810.5621966049946,4557230.125
2019-02-18 04:55:00,647.25,828.21875,775.5138888888889,777.1600525616936,777.8997572839958,4557877.375
2019-02-18 05:00:00,876.125,821.84375,783.9027777777778,816.7460315370163,797.5448058271967,4558753.5
2019-02-18 05:05:00,572.875,765.21875,773.7638888888889,719.1976189222098,752.6108446617575,4559326.375
